CampaignID,CampaignName,PlatformID,CampaignTypeID,IndustryID,CampaignObjective,StartDate,EndDate,CampaignDuration,Status,Budget,Cost,Revenue,Profit,ROI,ROAS,Impressions,Reach,Clicks,CTR,CPC,CPM,Conversions,ConversionRate,TargetAudience,DeviceTarget,Region,IsViral,IsLossMaking
CAM001948,Reverse-engineered needs-based support,1,6,6,Brand Awareness,2026-02-28,2026-04-14,45,Completed,7243.69,25961.89,55960.76,29998.87,115.55,2.16,619730,323814,10893,0.01758,2.38,41.89,363,0.03332,B2C,All,North America,False,True
CAM001949,Robust dedicated time-frame,2,1,3,Conversion,2025-02-07,2025-04-08,60,Completed,13954.06,31797.69,91956.8,60159.11,189.19,2.89,609788,173145,20817,0.03414,1.53,52.15,1019,0.04895,B2C,All,Latin America,False,False
CAM001950,Up-sized content-based frame,2,2,4,Retention,2025-09-17,2025-10-17,30,Draft,30826.2,109896.86,386772.89,276876.03,251.94,3.52,2213405,820926,68294,0.03085,1.61,49.65,4138,0.06059,B2C,Mobile,North America,False,False
CAM001951,Organized context-sensitive software,5,5,10,Brand Awareness,2025-01-10,2025-02-09,30,Active,34008.61,40342.64,110899.55,70556.9,174.89,2.75,2086644,899950,32823,0.01573,1.23,19.33,1750,0.05332,B2C,Mobile,Asia-Pacific,False,False
CAM001952,Compatible contextually-based conglomeration,6,2,9,Retention,2025-04-11,2025-05-26,45,Completed,10761.27,4829.19,12002.6,7173.41,148.54,2.49,459561,272765,6203,0.0135,0.78,10.51,434,0.06997,B2C,All,Global,False,False
CAM001953,User-centric multimedia capability,7,2,4,Brand Awareness,2026-06-19,2026-08-18,60,Active,18853.87,42369.94,93204.07,50834.13,119.98,2.2,805948,415222,7473,0.00927,5.67,52.57,421,0.05634,B2C,All,Latin America,False,False
CAM001954,Multi-tiered 6thgeneration interface,1,5,6,Retention,2024-12-07,2025-01-06,30,Draft,13502.56,69414.12,235653.93,166239.8,239.49,3.39,1066564,167152,30094,0.02822,2.31,65.08,1445,0.04802,B2C,All,Asia-Pacific,False,False
CAM001955,Grass-roots next generation firmware,7,6,10,Brand Awareness,2025-09-12,2025-10-27,45,Completed,58900.92,29689.42,71228.85,41539.43,139.91,2.4,1590382,938685,6904,0.00434,4.3,18.67,292,0.04229,B2C,Desktop,Europe,False,False
CAM001956,De-engineered cohesive paradigm,4,1,1,Retention,2025-01-08,2025-02-07,30,Completed,8828.72,19630.77,59203.02,39572.25,201.58,3.02,393903,125512,8066,0.02048,2.43,49.84,498,0.06174,B2C,Mobile,Europe,False,False
CAM001957,Function-based 24hour groupware,4,4,2,Brand Awareness,2025-12-03,2026-01-17,45,Active,22783.67,58223.29,159631.0,101407.71,174.17,2.74,1052963,490130,16769,0.01593,3.47,55.29,797,0.04753,B2C,Desktop,North America,False,False
CAM001958,Persistent tertiary collaboration,4,5,10,Lead Generation,2024-11-18,2024-12-18,30,Completed,34367.78,44118.38,130550.98,86432.6,195.91,2.96,1231082,846077,14294,0.01161,3.09,35.84,497,0.03477,B2B,Desktop,Latin America,False,False
CAM001959,Balanced coherent Graphic Interface,6,3,4,Brand Awareness,2026-04-22,2026-05-22,30,Paused,3451.92,1192.68,3449.82,2257.14,189.25,2.89,141339,43524,1538,0.01088,0.78,8.44,67,0.04356,B2B,All,Asia-Pacific,False,False
CAM001960,Right-sized actuating time-frame,6,5,7,Brand Awareness,2025-09-15,2025-10-15,30,Completed,29345.71,10911.6,27387.94,16476.34,151.0,2.51,990383,284284,9942,0.01004,1.1,11.02,317,0.03188,B2C,Mobile,North America,False,False
CAM001961,Self-enabling reciprocal protocol,4,1,3,Lead Generation,2025-11-08,2026-01-07,60,Completed,12608.37,30886.95,82534.53,51647.58,167.21,2.67,470483,89414,9725,0.02067,3.18,65.65,635,0.0653,B2C,Mobile,Asia-Pacific,False,False
CAM001962,Innovative mobile utilization,4,2,10,Retention,2025-09-13,2025-10-13,30,Paused,7505.35,16461.57,13096.51,-3365.06,-20.44,0.8,359080,129214,6520,0.01816,2.52,45.84,336,0.05153,B2C,Desktop,North America,False,True
CAM001963,Re-engineered neutral help-desk,4,2,2,Brand Awareness,2026-03-15,2026-05-14,60,Completed,36070.03,146195.82,456563.65,310367.82,212.3,3.12,1526072,365468,40501,0.02654,3.61,95.8,2315,0.05716,B2C,All,Asia-Pacific,False,False
CAM001964,Compatible zero tolerance strategy,4,2,5,Conversion,2026-08-09,2026-09-23,45,Active,30323.56,68816.17,197341.14,128524.97,186.77,2.87,1088657,557053,24667,0.02266,2.79,63.21,1223,0.04958,B2B,Desktop,Europe,False,False
CAM001965,Intuitive multi-tasking definition,1,2,5,Brand Awareness,2025-09-28,2025-12-27,90,Completed,27883.91,173751.33,48479.69,-125271.64,-30.0,0.28,2514765,219068,88009,0.035,1.97,69.09,4698,0.05338,B2C,All,North America,False,True
CAM001966,Enterprise-wide multi-state architecture,3,5,5,Lead Generation,2024-10-29,2024-12-28,60,Active,10268.9,17158.43,52998.21,35839.78,208.88,3.09,571403,221788,11128,0.01948,1.54,30.03,440,0.03954,B2C,All,Asia-Pacific,False,False
CAM001967,Profit-focused cohesive instruction set,2,4,6,Lead Generation,2025-06-12,2025-07-27,45,Draft,32165.91,81978.2,248955.25,166977.05,203.68,3.04,2046874,1581525,50672,0.02476,1.62,40.05,2850,0.05624,B2C,All,North America,False,False
CAM001968,Quality-focused national initiative,4,1,5,Lead Generation,2025-04-23,2025-05-23,30,Completed,38162.12,96274.83,291533.3,195258.48,202.81,3.03,1347622,371638,29625,0.02198,3.25,71.44,1738,0.05867,B2C,Mobile,Asia-Pacific,False,False
CAM001969,Cross-group grid-enabled definition,7,4,8,Brand Awareness,2025-04-19,2025-05-19,30,Active,29286.99,38628.92,97643.15,59014.23,152.77,2.53,781547,204758,7263,0.00929,5.32,49.43,318,0.04378,B2C,Mobile,Europe,False,False
CAM001970,Extended stable groupware,4,6,9,Lead Generation,2025-08-27,2025-09-26,30,Draft,19191.2,51570.48,153119.83,101549.35,196.91,2.97,1643712,612302,18628,0.01133,2.77,31.37,440,0.02362,B2B,All,Asia-Pacific,False,False
CAM001971,Managed high-level frame,4,3,10,Lead Generation,2026-06-25,2026-08-09,45,Active,9582.63,37649.6,115023.98,77374.38,205.51,3.06,534564,83326,10523,0.01969,3.58,70.43,680,0.06462,B2C,Desktop,Latin America,False,False
CAM001972,Extended web-enabled process improvement,2,1,4,Conversion,2025-09-14,2025-12-13,90,Completed,22329.82,72121.51,230189.17,158067.66,219.17,3.19,1484020,307396,42232,0.02846,1.71,48.6,2532,0.05995,B2C,Mobile,North America,False,False
CAM001973,Progressive methodical open architecture,2,3,7,Lead Generation,2025-08-07,2025-09-21,45,Completed,4083.42,9203.15,10336.39,1133.24,12.31,1.12,243946,139251,6958,0.02852,1.32,37.73,412,0.05921,B2C,All,North America,False,True
CAM001974,Versatile solution-oriented access,3,1,9,Lead Generation,2024-10-20,2025-01-18,90,Completed,2743.17,6697.71,22334.08,15636.37,233.46,3.33,149334,141045,3861,0.02586,1.73,44.85,214,0.05543,B2C,Desktop,Latin America,False,False
CAM001975,Customizable static hardware,1,1,9,Brand Awareness,2026-03-02,2026-04-01,30,Active,7110.96,75642.38,236417.13,160774.75,212.55,3.13,800995,581439,27748,0.03464,2.73,94.44,1960,0.07064,B2B,All,Europe,False,False
CAM001976,Organized disintermediate project,6,1,8,Retention,2025-04-02,2025-07-01,90,Paused,10831.26,6515.02,17969.0,11453.97,175.81,2.76,476806,181651,5921,0.01242,1.1,13.66,347,0.0586,B2C,Mobile,North America,False,False
CAM001977,Seamless regional encryption,2,2,3,Conversion,2025-04-20,2025-05-20,30,Active,2447.27,9115.0,26350.62,17235.62,189.09,2.89,172636,62725,5996,0.03474,1.52,52.8,306,0.05103,B2C,Desktop,Europe,False,False
CAM001978,Balanced systemic Graphic Interface,2,6,10,Retention,2025-06-04,2025-07-04,30,Active,12598.17,14695.55,39998.63,25303.08,172.18,2.72,788741,337354,10216,0.01295,1.44,18.63,401,0.03925,B2C,All,Asia-Pacific,False,False
CAM001979,Multi-tiered bifurcated info-mediaries,7,6,10,Conversion,2025-08-15,2025-09-29,45,Completed,17031.71,13590.12,35063.41,21473.29,158.01,2.58,485101,231301,2674,0.00551,5.08,28.02,105,0.03927,B2B,All,North America,False,False
CAM001980,Function-based needs-based success,5,4,7,Lead Generation,2024-10-11,2024-11-25,45,Active,30652.97,40770.86,108099.4,67328.54,165.14,2.65,1915510,319837,31450,0.01642,1.3,21.28,1579,0.05021,B2C,Desktop,Asia-Pacific,False,False
CAM001981,Horizontal 4thgeneration model,4,3,6,Retention,2025-06-04,2025-07-19,45,Completed,24602.86,70074.76,210756.19,140681.43,200.76,3.01,1148339,520274,20403,0.01777,3.43,61.02,1282,0.06283,B2C,Mobile,North America,False,False
CAM001982,Visionary holistic migration,2,3,3,Lead Generation,2026-07-12,2026-08-26,45,Completed,20580.3,64860.97,213841.94,148980.97,229.69,3.3,1696857,503854,48401,0.02852,1.34,38.22,2572,0.05314,B2C,Desktop,North America,False,False
CAM001983,Profound local matrix,6,1,5,Conversion,2026-06-11,2026-07-11,30,Active,10508.03,4107.22,10188.86,6081.64,148.07,2.48,316388,212262,3805,0.01203,1.08,12.98,212,0.05572,B2B,Mobile,North America,False,False
CAM001984,Balanced explicit projection,5,5,4,Conversion,2025-04-10,2025-05-25,45,Draft,14990.15,22949.27,62732.97,39783.7,173.35,2.73,1041515,470891,17502,0.0168,1.31,22.03,621,0.03548,B2B,Mobile,Europe,False,False
CAM001985,Ergonomic fresh-thinking migration,6,2,6,Conversion,2025-04-25,2025-05-25,30,Completed,12329.87,5297.66,14778.36,9480.69,178.96,2.79,444845,312782,5987,0.01346,0.88,11.91,394,0.06581,B2B,All,Europe,False,False
CAM001986,Configurable bandwidth-monitored concept,6,6,6,Conversion,2024-10-14,2025-01-12,90,Active,5294.51,1617.19,4093.97,2476.78,153.15,2.53,237502,81097,1617,0.00681,1.0,6.81,43,0.02659,B2B,Mobile,Europe,False,False
CAM001987,Visionary national monitoring,4,2,5,Lead Generation,2024-11-07,2024-12-07,30,Active,111595.12,352307.59,1015331.66,663024.06,188.19,2.88,4716233,1519802,109675,0.02325,3.21,74.7,4496,0.04099,B2C,All,North America,False,False
CAM001988,Adaptive responsive architecture,2,3,5,Brand Awareness,2025-03-11,2025-04-10,30,Completed,65922.85,145860.45,390125.84,244265.38,167.47,2.67,4128428,1610241,108986,0.0264,1.34,35.33,7110,0.06524,B2B,All,North America,False,True
CAM001989,Expanded static product,3,3,1,Conversion,2025-06-11,2025-08-10,60,Completed,27412.12,86354.09,253848.71,167494.62,193.96,2.94,2271187,1579296,45974,0.02024,1.88,38.02,2414,0.05251,B2C,Desktop,Asia-Pacific,False,False
CAM001990,Vision-oriented didactic software,2,1,6,Retention,2025-09-02,2025-11-01,60,Completed,21954.44,54611.64,146966.9,92355.26,169.11,2.69,1331846,1021092,33240,0.02496,1.64,41.0,2073,0.06236,B2B,Mobile,Global,False,False
CAM001991,Optimized bi-directional database,3,6,7,Lead Generation,2025-04-13,2025-05-13,30,Completed,7618.38,16853.0,7893.12,-8959.88,-30.0,0.47,733321,279904,9254,0.01262,1.82,22.98,303,0.03274,B2B,All,Latin America,False,True
CAM001992,Public-key tangible support,5,5,6,Conversion,2025-09-26,2025-11-10,45,Active,17451.66,15908.7,47197.14,31288.44,196.67,2.97,948085,183142,12467,0.01315,1.28,16.78,396,0.03176,B2B,All,Latin America,False,False
CAM001993,Vision-oriented intermediate project,3,3,1,Brand Awareness,2025-09-01,2025-11-30,90,Completed,12370.17,43272.25,58084.55,14812.3,34.23,1.34,726531,168407,22586,0.03109,1.92,59.56,1412,0.06252,B2C,Mobile,North America,False,True
CAM001994,Compatible value-added software,3,5,3,Lead Generation,2024-11-03,2024-12-03,30,Active,36998.07,78538.96,214184.08,135645.12,172.71,2.73,2495605,896593,47078,0.01886,1.67,31.47,1733,0.03681,B2C,All,North America,False,False
CAM001995,Distributed 4thgeneration knowledgebase,7,3,1,Brand Awareness,2026-07-14,2026-10-12,90,Active,35033.96,68798.2,155823.81,87025.61,126.49,2.26,1479773,208045,13578,0.00918,5.07,46.49,775,0.05708,B2B,All,Europe,False,False
CAM001996,Universal full-range alliance,3,6,6,Brand Awareness,2025-09-28,2025-10-28,30,Active,40307.47,90421.03,259355.32,168934.29,186.83,2.87,3176498,1230471,42343,0.01333,2.14,28.47,1311,0.03096,B2B,Desktop,Latin America,False,False
CAM001997,Cross-group asynchronous application,3,2,3,Conversion,2025-11-04,2025-12-19,45,Draft,7862.41,27814.71,80481.8,52667.09,189.35,2.89,662022,196608,18703,0.02825,1.49,42.01,1069,0.05716,B2B,All,North America,False,False
CAM001998,Enhanced eco-centric open architecture,4,3,2,Retention,2024-08-18,2024-09-17,30,Active,67847.66,210435.0,645347.68,434912.68,206.67,3.07,3339364,1519768,72964,0.02185,2.88,63.02,4149,0.05686,B2C,Mobile,North America,False,False
CAM001999,Compatible object-oriented emulation,5,2,9,Conversion,2026-01-04,2026-02-03,30,Draft,16192.84,18747.12,47870.82,29123.69,155.35,2.55,1005136,353184,18110,0.01802,1.04,18.65,1110,0.06129,B2C,All,Latin America,False,False
CAM002000,Fundamental incremental info-mediaries,2,6,9,Brand Awareness,2026-07-29,2026-08-28,30,Completed,6240.94,8537.46,28937.78,20400.32,238.95,3.39,397753,151704,6085,0.0153,1.4,21.46,178,0.02925,B2C,All,North America,False,False
CAM002001,Organized responsive initiative,6,5,3,Brand Awareness,2025-12-19,2026-01-18,30,Active,30699.46,9164.34,28925.19,19760.85,215.63,3.16,883023,156866,9551,0.01082,0.96,10.38,449,0.04701,B2B,Desktop,North America,False,False
CAM002002,Optional foreground adapter,4,5,5,Brand Awareness,2025-05-05,2025-07-04,60,Draft,58878.53,186834.96,636352.83,449517.87,240.6,3.41,3329761,1484963,55310,0.01661,3.38,56.11,2052,0.0371,B2C,Desktop,Latin America,False,False
CAM002003,Networked systematic capability,2,4,1,Lead Generation,2026-04-30,2026-06-29,60,Active,8365.1,20957.76,70444.78,49487.02,236.13,3.36,443452,268833,13277,0.02994,1.58,47.26,533,0.04014,B2C,Desktop,Europe,False,False
CAM002004,Public-key 24hour project,5,3,10,Brand Awareness,2025-03-04,2025-04-18,45,Completed,10760.86,9624.55,27231.61,17607.06,182.94,2.83,520004,88632,7711,0.01483,1.25,18.51,348,0.04513,B2C,All,Asia-Pacific,False,False
CAM002005,Up-sized regional architecture,6,2,8,Brand Awareness,2025-12-20,2026-01-19,30,Completed,19402.75,10452.49,26412.22,15959.73,152.69,2.53,755596,69407,10012,0.01325,1.04,13.83,570,0.05693,B2B,All,Latin America,False,False
CAM002006,Versatile value-added paradigm,3,5,7,Conversion,2025-12-30,2026-01-29,30,Completed,23611.11,30951.76,91201.22,60249.46,194.66,2.95,1224610,923770,20365,0.01663,1.52,25.27,694,0.03408,B2C,Mobile,North America,False,False
CAM002007,Balanced tangible archive,2,2,2,Conversion,2024-10-24,2024-12-23,60,Completed,18253.36,44408.48,136854.9,92446.42,208.17,3.08,736567,280466,25131,0.03412,1.77,60.29,1384,0.05507,B2B,All,Asia-Pacific,False,False
CAM002008,Multi-channeled motivating benchmark,1,2,8,Brand Awareness,2025-11-16,2025-12-31,45,Draft,18386.48,175202.12,594101.0,418898.87,239.09,3.39,1537492,241781,52632,0.03423,3.33,113.95,3148,0.05981,B2C,All,Asia-Pacific,False,False
CAM002009,Implemented zero tolerance software,5,6,4,Lead Generation,2026-04-25,2026-05-25,30,Completed,43479.3,47201.45,134582.02,87380.57,185.12,2.85,3916167,1645674,37070,0.00947,1.27,12.05,1610,0.04343,B2C,All,Europe,False,False
CAM002010,Innovative real-time array,2,3,1,Lead Generation,2025-03-11,2025-04-25,45,Completed,88813.42,207164.13,187104.36,-20059.77,-9.68,0.9,5211377,828659,148935,0.02858,1.39,39.75,8714,0.05851,B2B,Mobile,North America,False,True
CAM002011,Horizontal well-modulated intranet,7,4,7,Brand Awareness,2025-04-11,2025-06-10,60,Active,73960.12,89287.95,239027.1,149739.15,167.7,2.68,3105504,723721,21303,0.00686,4.19,28.75,1028,0.04826,B2B,Mobile,Asia-Pacific,False,False
CAM002012,Multi-tiered hybrid protocol,2,2,7,Retention,2025-03-19,2025-05-03,45,Completed,24062.8,57219.03,180973.4,123754.37,216.28,3.16,1634856,1069369,51074,0.03124,1.12,35.0,3310,0.06481,B2B,Desktop,Europe,False,False
CAM002013,Assimilated methodical complexity,2,2,9,Conversion,2026-02-21,2026-04-22,60,Completed,49522.69,86090.63,256727.44,170636.81,198.21,2.98,2192909,1000922,62001,0.02827,1.39,39.26,3736,0.06026,B2B,All,Asia-Pacific,False,False
CAM002014,Public-key directional challenge,5,2,6,Conversion,2026-07-28,2026-09-11,45,Active,8166.45,8393.71,24951.56,16557.85,197.26,2.97,505792,224736,7708,0.01524,1.09,16.6,578,0.07499,B2C,Mobile,North America,False,False
CAM002015,User-friendly hybrid utilization,3,4,7,Conversion,2025-07-31,2025-08-30,30,Completed,54753.89,82392.22,50695.92,-31696.31,-30.0,0.62,2870439,1108924,47206,0.01645,1.75,28.7,1755,0.03718,B2C,All,Europe,False,True
CAM002016,Quality-focused explicit productivity,2,2,10,Retention,2026-04-06,2026-05-06,30,Completed,8085.83,12696.1,37203.64,24507.54,193.03,2.93,330434,113968,9960,0.03014,1.27,38.42,516,0.05181,B2C,All,North America,False,False
CAM002017,Digitized exuding service-desk,3,3,7,Brand Awareness,2025-12-22,2026-02-05,45,Completed,5861.85,14696.38,48580.73,33884.35,230.56,3.31,385331,240460,7817,0.02029,1.88,38.14,441,0.05642,B2B,All,Europe,False,False
CAM002018,Upgradable secondary hub,4,2,2,Retention,2024-10-15,2024-11-29,45,Completed,10326.81,15324.37,48221.3,32896.93,214.67,3.15,317212,92534,6501,0.0205,2.36,48.31,454,0.06984,B2B,Mobile,North America,False,False
CAM002019,Advanced neutral open architecture,2,2,7,Brand Awareness,2024-12-08,2025-01-07,30,Active,39726.85,129469.16,361990.17,232521.01,179.6,2.8,2813033,870765,82725,0.02941,1.57,46.02,5412,0.06542,B2C,Mobile,North America,False,False
CAM002020,Digitized bottom-line analyzer,2,6,6,Brand Awareness,2025-03-28,2025-05-12,45,Active,16262.41,14367.51,256415.32,242047.81,1500.0,17.85,891844,228158,10123,0.01135,1.42,16.11,397,0.03922,B2C,All,Latin America,True,False
CAM002021,Adaptive object-oriented policy,6,4,1,Retention,2025-01-10,2025-02-09,30,Active,6100.74,2137.85,6105.34,3967.49,185.58,2.86,213660,67321,2691,0.0126,0.79,10.01,150,0.05574,B2C,All,North America,False,False
CAM002022,Object-based national neural-net,2,6,2,Conversion,2025-04-22,2025-06-21,60,Completed,3033.86,4041.1,12193.99,8152.89,201.75,3.02,234754,22479,3516,0.01498,1.15,17.21,140,0.03982,B2C,All,Asia-Pacific,False,False
CAM002023,Configurable fault-tolerant database,5,3,4,Lead Generation,2024-10-16,2024-11-15,30,Completed,13696.91,14215.02,42898.67,28683.64,201.78,3.02,719918,43497,12957,0.018,1.1,19.75,540,0.04168,B2B,Desktop,North America,False,False
CAM002024,User-friendly user-facing success,2,3,10,Conversion,2025-06-10,2025-07-25,45,Active,42732.43,124168.77,382362.27,258193.5,207.94,3.08,3396698,1384442,94234,0.02774,1.32,36.56,5607,0.0595,B2B,All,Latin America,False,False
CAM002025,Monitored didactic installation,1,2,1,Conversion,2024-09-11,2024-10-11,30,Paused,22939.59,167502.96,539375.0,371872.05,222.01,3.22,1925041,1020711,60366,0.03136,2.77,87.01,4316,0.0715,B2C,Desktop,Europe,False,False
CAM002026,Stand-alone multimedia circuit,2,4,5,Retention,2025-09-02,2025-10-02,30,Active,26619.2,32629.31,103686.09,71056.78,217.77,3.18,980038,129860,23133,0.0236,1.41,33.29,1132,0.04893,B2B,Mobile,Europe,False,False
CAM002027,Diverse contextually-based definition,3,2,2,Retention,2025-09-25,2025-10-25,30,Completed,29792.81,73385.98,218544.05,145158.06,197.8,2.98,1920012,640097,44169,0.023,1.66,38.22,2688,0.06086,B2C,All,Europe,False,False
CAM002028,Seamless eco-centric core,1,2,5,Lead Generation,2024-09-02,2024-10-02,30,Paused,10550.08,85504.28,299591.92,214087.64,250.38,3.5,861735,337193,28533,0.03311,3.0,99.22,1298,0.04549,B2C,All,Asia-Pacific,False,False
CAM002029,Customizable contextually-based secured line,7,1,3,Conversion,2026-04-21,2026-06-05,45,Active,30152.97,76867.39,111291.35,34423.95,44.78,1.45,1169266,431369,11994,0.01026,6.41,65.74,688,0.05736,B2C,All,Europe,False,True
CAM002030,Re-contextualized actuating system engine,6,4,7,Lead Generation,2024-09-20,2024-11-04,45,Completed,10496.69,4361.09,10614.15,6253.06,143.38,2.43,404918,189072,4697,0.0116,0.93,10.77,281,0.05983,B2C,All,North America,False,False
CAM002031,Reactive maximized project,5,2,9,Brand Awareness,2025-04-27,2025-05-27,30,Completed,45769.69,61899.33,153294.17,91394.84,147.65,2.48,3093557,337411,50550,0.01634,1.22,20.01,3016,0.05966,B2B,Mobile,North America,False,False
