Date,CampaignID,DailySpend,DailyImpressions,DailyClicks,DailyConversions,DailyRevenue
2025-12-23,CAM000236,5355.83,98219,964,43,14360.1
2025-12-24,CAM000236,8415.56,154331,1515,52,22563.89
2025-12-25,CAM000236,9194.77,168621,1655,62,24653.12
2025-12-26,CAM000236,7020.79,128753,1264,58,18824.22
2025-12-27,CAM000236,7470.75,137005,1345,66,20030.65
2025-12-28,CAM000236,9766.86,179113,1758,87,26187.01
2025-12-29,CAM000236,6731.77,123453,1212,66,18049.29
2025-12-30,CAM000236,7920.27,145248,1426,62,21235.92
2025-12-31,CAM000236,7663.22,140534,1379,59,20546.72
2026-01-01,CAM000236,4601.22,84381,828,48,12336.83
2026-01-02,CAM000236,5982.63,109714,1077,62,16040.69
2026-01-03,CAM000236,6833.28,125314,1230,51,18321.46
2026-01-04,CAM000236,7352.46,134835,1323,62,19713.5
2026-01-05,CAM000236,6588.41,120824,1186,57,17664.92
2026-01-06,CAM000236,5824.66,106817,1048,56,15617.15
2026-01-07,CAM000236,6437.3,118052,1159,41,17259.75
2026-01-08,CAM000236,3991.59,73201,718,41,10702.29
2026-01-09,CAM000236,5875.21,107744,1057,45,15752.67
2025-06-03,CAM008149,4193.19,100878,1941,73,13500.84
2025-06-04,CAM008149,7489.16,180171,3468,225,24112.92
2025-06-05,CAM008149,4415.23,106219,2044,103,14215.75
2025-06-06,CAM008149,3444.76,82872,1595,61,11091.11
2025-06-07,CAM008149,4191.86,100846,1941,81,13496.57
2025-06-08,CAM008149,3653.26,87888,1691,63,11762.44
2025-06-09,CAM008149,4098.13,98591,1897,87,13194.8
2025-06-10,CAM008149,4338.87,104382,2009,110,13969.89
2025-06-11,CAM008149,4081.61,98193,1890,160,13141.6
2025-06-12,CAM008149,4596.71,110585,2128,82,14800.06
2025-06-13,CAM008149,4273.13,102801,1978,97,13758.23
2025-06-14,CAM008149,3279.21,78890,1518,57,10558.11
2025-06-15,CAM008149,4695.24,112956,2174,124,15117.31
2025-06-16,CAM008149,3162.45,76081,1464,88,10182.17
2025-06-17,CAM008149,4127.13,99288,1911,121,13288.15
2025-06-18,CAM008149,4847.79,116626,2245,108,15608.47
2025-06-19,CAM008149,5407.13,130082,2504,99,17409.39
2025-06-20,CAM008149,6288.09,151276,2912,122,20245.83
2025-06-21,CAM008149,4247.41,102182,1967,87,13675.41
2025-06-22,CAM008149,3977.09,95679,1841,165,12805.08
2025-06-23,CAM008149,3553.93,85499,1645,97,11442.63
2025-06-24,CAM008149,3719.24,89476,1722,103,11974.86
2025-06-25,CAM008149,3496.52,84117,1619,85,11257.76
2025-06-26,CAM008149,4420.88,106355,2047,88,14233.94
2025-06-27,CAM008149,6767.59,162812,3134,179,21789.65
2025-06-28,CAM008149,4098.89,98609,1898,82,13197.22
2025-06-29,CAM008149,4367.78,105078,2022,79,14062.96
2025-06-30,CAM008149,5568.12,133955,2578,140,17927.73
2025-07-01,CAM008149,3751.55,90253,1737,107,12078.88
2025-07-02,CAM008149,3305.08,79512,1530,60,10641.41
2024-12-07,CAM002789,91.87,6231,97,4,2313.35
2024-12-08,CAM002789,104.85,7112,111,4,2640.17
2024-12-09,CAM002789,78.24,5307,82,2,1970.23
2024-12-10,CAM002789,67.67,4590,71,4,1703.94
2024-12-11,CAM002789,103.89,7046,110,4,2615.93
2024-12-12,CAM002789,80.33,5449,85,4,2022.82
2024-12-13,CAM002789,106.35,7213,112,7,2677.91
2024-12-14,CAM002789,97.23,6594,103,4,2448.17
2024-12-15,CAM002789,70.65,4792,74,3,1778.88
2024-12-16,CAM002789,129.81,8805,137,8,3268.72
2024-12-17,CAM002789,88.77,6021,94,4,2235.32
2024-12-18,CAM002789,74.69,5066,79,3,1880.83
2024-12-19,CAM002789,88.29,5988,93,4,2223.17
2024-12-20,CAM002789,104.93,7117,111,6,2642.07
2024-12-21,CAM002789,104.64,7097,110,4,2634.88
2024-12-22,CAM002789,77.8,5277,82,3,1959.01
2024-12-23,CAM002789,89.86,6095,95,3,2262.61
2024-12-24,CAM002789,85.61,5807,90,5,2155.79
2024-12-25,CAM002789,97.95,6644,103,4,2466.45
2024-12-26,CAM002789,74.55,5056,79,4,1877.17
2024-12-27,CAM002789,91.13,6181,96,4,2294.75
2024-12-28,CAM002789,83.81,5685,88,4,2110.49
2024-12-29,CAM002789,88.75,6019,94,5,2234.72
2024-12-30,CAM002789,109.87,7452,116,4,2766.68
2024-12-31,CAM002789,67.08,4550,71,4,1689.19
2025-01-01,CAM002789,63.8,4327,67,2,1606.53
2025-01-02,CAM002789,75.13,5096,79,4,1891.86
2025-01-03,CAM002789,95.89,6504,101,4,2414.66
2025-01-04,CAM002789,84.75,5748,89,3,2133.92
2025-01-05,CAM002789,89.76,6088,95,5,2260.14
2025-01-06,CAM002789,85.07,5770,90,5,2142.08
2025-01-07,CAM002789,60.51,4104,64,2,1523.64
2025-01-08,CAM002789,54.72,3711,58,2,1377.82
2025-01-09,CAM002789,51.34,3482,54,2,1292.7
2025-01-10,CAM002789,61.13,4146,64,3,1539.35
2025-01-11,CAM002789,57.93,3929,61,2,1458.78
2025-01-12,CAM002789,70.41,4775,74,3,1772.94
2025-01-13,CAM002789,50.62,3433,53,2,1274.56
2025-01-14,CAM002789,84.02,5699,89,5,2115.6
2025-01-15,CAM002789,45.87,3111,48,2,1154.91
2025-01-16,CAM002789,82.57,5600,87,4,2079.03
2025-01-17,CAM002789,58.49,3967,62,3,1472.74
2025-01-18,CAM002789,82.71,5610,87,5,2082.64
2025-01-19,CAM002789,64.43,4370,68,3,1622.26
2025-01-20,CAM002789,83.23,5645,88,4,2095.64
2025-01-21,CAM002789,56.94,3862,60,3,1433.66
2025-01-22,CAM002789,92.92,6302,98,7,2339.64
2025-01-23,CAM002789,57.27,3884,60,2,1441.97
2025-01-24,CAM002789,50.24,3407,53,2,1265.01
2025-01-25,CAM002789,54.77,3714,58,2,1379.05
2025-01-26,CAM002789,78.11,5298,82,4,1966.88
2025-01-27,CAM002789,42.97,2914,45,3,1081.95
2025-01-28,CAM002789,49.66,3368,52,2,1250.46
2025-01-29,CAM002789,48.17,3267,51,2,1213.04
2025-01-30,CAM002789,51.59,3499,54,2,1298.94
2025-01-31,CAM002789,37.7,2557,39,2,949.38
2025-02-01,CAM002789,72.7,4931,77,6,1830.54
2025-02-02,CAM002789,76.49,5188,81,3,1926.04
2025-02-03,CAM002789,49.62,3365,52,2,1249.5
2025-02-04,CAM002789,69.01,4681,73,3,1737.82
2026-03-13,CAM001174,266.42,6078,204,14,1781.72
2026-03-14,CAM001174,268.1,6116,205,7,1792.95
2026-03-15,CAM001174,344.77,7865,264,14,2305.7
2026-03-16,CAM001174,186.99,4266,143,7,1250.54
2026-03-17,CAM001174,215.57,4918,165,9,1441.67
2026-03-18,CAM001174,385.41,8793,295,14,2577.52
2026-03-19,CAM001174,326.85,7457,250,9,2185.91
2026-03-20,CAM001174,194.22,4431,148,11,1298.87
2026-03-21,CAM001174,307.89,7024,235,13,2059.06
2026-03-22,CAM001174,364.52,8316,279,12,2437.79
2026-03-23,CAM001174,310.41,7081,237,13,2075.91
2026-03-24,CAM001174,203.14,4634,155,10,1358.55
2026-03-25,CAM001174,341.8,7798,261,10,2285.87
2026-03-26,CAM001174,273.94,6250,209,9,1832.05
2026-03-27,CAM001174,349.51,7973,267,10,2337.4
2026-03-28,CAM001174,595.05,13576,455,21,3979.55
2026-03-29,CAM001174,335.58,7656,256,16,2244.26
2026-03-30,CAM001174,253.07,5773,193,9,1692.45
2026-03-31,CAM001174,238.0,5430,182,7,1591.71
2026-04-01,CAM001174,292.52,6673,224,10,1956.27
2026-04-02,CAM001174,250.2,5708,191,8,1673.3
2026-04-03,CAM001174,310.88,7092,238,10,2079.06
2026-04-04,CAM001174,290.05,6617,222,13,1939.8
2026-04-05,CAM001174,320.19,7305,245,9,2141.33
2026-04-06,CAM001174,275.72,6290,211,11,1843.92
2026-04-07,CAM001174,337.65,7703,258,11,2258.1
2026-04-08,CAM001174,247.76,5652,189,8,1656.93
2026-04-09,CAM001174,243.48,5555,186,10,1628.35
2026-04-10,CAM001174,312.01,7118,238,14,2086.67
2026-04-11,CAM001174,299.23,6827,229,8,2001.2
2026-04-12,CAM001174,348.4,7948,266,13,2330.01
2026-04-13,CAM001174,280.38,6396,214,8,1875.1
2026-04-14,CAM001174,266.4,6077,204,8,1781.58
2026-04-15,CAM001174,305.07,6960,233,10,2040.23
2026-04-16,CAM001174,249.7,5696,191,7,1669.9
2026-04-17,CAM001174,340.21,7761,260,12,2275.25
2026-04-18,CAM001174,310.09,7074,237,10,2073.79
2026-04-19,CAM001174,219.06,4997,167,7,1465.01
2026-04-20,CAM001174,257.2,5867,196,10,1720.06
2026-04-21,CAM001174,258.05,5887,197,8,1725.75
2026-04-22,CAM001174,205.1,4679,157,7,1371.63
2026-04-23,CAM001174,236.24,5389,180,11,1579.89
2026-04-24,CAM001174,285.48,6513,218,12,1909.23
2026-04-25,CAM001174,289.95,6615,222,11,1939.1
2026-04-26,CAM001174,255.01,5818,195,7,1705.46
2025-06-30,CAM006978,5625.26,122451,2722,152,17533.72
2025-07-01,CAM006978,3721.94,81019,1801,81,11601.14
2025-07-02,CAM006978,7939.35,172825,3842,211,24746.65
2025-07-03,CAM006978,7470.31,162614,3615,159,23284.66
2025-07-04,CAM006978,5011.95,109101,2425,147,15622.07
2025-07-05,CAM006978,6844.33,148988,3312,162,21333.53
2025-07-06,CAM006978,4693.67,102172,2271,143,14629.98
2025-07-07,CAM006978,9074.36,197532,4391,160,28284.42
2025-07-08,CAM006978,7272.72,158313,3519,160,22668.8
2025-07-09,CAM006978,5138.25,111850,2486,131,16015.74
2025-07-10,CAM006978,4315.88,93948,2088,103,13452.45
2025-07-11,CAM006978,3979.5,86626,1925,105,12403.95
2025-07-12,CAM006978,9444.77,205595,4570,201,29439.0
2025-07-13,CAM006978,5841.39,127156,2826,137,18207.38
2025-07-14,CAM006978,6690.58,145641,3237,175,20854.28
2025-07-15,CAM006978,6602.68,143728,3195,144,20580.31
2025-07-16,CAM006978,5990.18,130395,2898,73,18671.15
2025-07-17,CAM006978,6277.05,136639,3037,119,19565.31
2025-07-18,CAM006978,5144.29,111981,2489,144,16034.57
2025-07-19,CAM006978,4443.75,96732,2150,133,13851.01
2025-07-20,CAM006978,5893.54,128291,2852,190,18369.92
2025-07-21,CAM006978,4585.22,99811,2218,77,14291.95
2025-07-22,CAM006978,5460.92,118874,2642,148,17021.48
2025-07-23,CAM006978,6281.41,136734,3039,121,19578.91
2025-07-24,CAM006978,3968.87,86394,1920,90,12370.8
2025-07-25,CAM006978,6090.29,132574,2947,161,18983.2
2025-07-26,CAM006978,8274.2,180114,4004,185,25790.37
2025-07-27,CAM006978,4177.6,90938,2021,128,13021.43
2025-07-28,CAM006978,5711.3,124324,2763,146,17801.89
2025-07-29,CAM006978,6403.37,139389,3098,199,19959.07
2026-05-26,CAM006290,4327.14,84465,1637,103,11859.77
2026-05-27,CAM006290,4854.65,94762,1836,80,13305.58
2026-05-28,CAM006290,4148.98,80987,1569,88,11371.48
2026-05-29,CAM006290,3772.53,73639,1427,85,10339.7
2026-05-30,CAM006290,4935.52,96340,1867,100,13527.21
2026-05-31,CAM006290,6378.43,124506,2413,129,17481.92
2026-06-01,CAM006290,4277.35,83493,1618,79,11723.31
2026-06-02,CAM006290,4104.65,80122,1552,82,11249.97
2026-06-03,CAM006290,5538.46,108110,2095,92,15179.74
2026-06-04,CAM006290,3675.02,71736,1390,89,10072.46
2026-06-05,CAM006290,3765.28,73497,1424,74,10319.83
2026-06-06,CAM006290,4120.61,80433,1558,55,11293.73
2026-06-07,CAM006290,4825.94,94201,1825,114,13226.89
2026-06-08,CAM006290,4164.68,81294,1575,58,11414.52
2026-06-09,CAM006290,4309.69,84124,1630,70,11811.94
2026-06-10,CAM006290,2497.15,48744,944,46,6844.16
2026-06-11,CAM006290,4676.68,91288,1769,111,12817.78
2026-06-12,CAM006290,5991.98,116962,2266,129,16422.75
2026-06-13,CAM006290,5590.53,109126,2115,81,15322.47
2026-06-14,CAM006290,6415.56,125231,2427,156,17583.7
2026-06-15,CAM006290,3918.18,76482,1482,84,10738.91
2026-06-16,CAM006290,4736.34,92452,1791,120,12981.31
2026-06-17,CAM006290,4091.16,79859,1547,66,11213.02
2026-06-18,CAM006290,3823.06,74625,1446,86,10478.2
2026-06-19,CAM006290,2872.2,56064,1086,29,7872.08
2026-06-20,CAM006290,5546.74,108271,2098,110,15202.45
2026-06-21,CAM006290,4655.52,90875,1761,67,12759.8
2026-06-22,CAM006290,2995.39,58469,1133,49,8209.72
2026-06-23,CAM006290,4533.03,88484,1714,76,12424.07
2026-06-24,CAM006290,5048.4,98544,1909,78,13836.59
2025-03-06,CAM008775,3461.66,58409,1173,67,11149.74
2025-03-07,CAM008775,3561.68,60097,1207,56,11471.92
2025-03-08,CAM008775,3714.44,62675,1259,53,11963.94
2025-03-09,CAM008775,4534.71,76515,1537,84,14605.97
2025-03-10,CAM008775,4019.05,67814,1362,60,12945.06
2025-03-11,CAM008775,3688.86,62243,1250,86,11881.55
2025-03-12,CAM008775,2890.41,48770,980,71,9309.81
2025-03-13,CAM008775,3917.92,66108,1328,64,12619.32
2025-03-14,CAM008775,4647.32,78415,1575,52,14968.69
2025-03-15,CAM008775,5567.75,93946,1888,136,17933.29
2025-03-16,CAM008775,5251.54,88610,1780,58,16914.81
2025-03-17,CAM008775,4474.75,75503,1517,105,14412.83
2025-03-18,CAM008775,5228.72,88225,1773,66,16841.31
2025-03-19,CAM008775,4706.23,79409,1595,114,15158.42
2025-03-20,CAM008775,3863.25,65185,1310,48,12443.25
2025-03-21,CAM008775,4532.83,76483,1537,94,14599.91
2025-03-22,CAM008775,4108.61,69325,1393,54,13233.53
2025-03-23,CAM008775,5141.27,86750,1743,74,16559.66
2025-03-24,CAM008775,4158.21,70162,1410,96,13393.3
2025-03-25,CAM008775,2756.21,46506,934,55,8877.55
2025-03-26,CAM008775,3685.11,62180,1249,60,11869.46
2025-03-27,CAM008775,4256.64,71823,1443,61,13710.31
2025-03-28,CAM008775,3036.22,51231,1029,36,9779.43
2025-03-29,CAM008775,5404.75,91196,1832,85,17408.31
2025-03-30,CAM008775,4734.68,79889,1605,72,15250.06
2025-03-31,CAM008775,3044.28,51367,1032,58,9805.4
2025-04-01,CAM008775,4316.75,72837,1463,69,13903.92
2025-04-02,CAM008775,4294.3,72459,1456,60,13831.62
2025-04-03,CAM008775,4997.96,84332,1694,109,16098.05
2025-04-04,CAM008775,4705.68,79400,1595,74,15156.65
2025-04-05,CAM008775,4500.05,75930,1525,104,14494.33
2025-04-06,CAM008775,5745.71,96949,1948,145,18506.49
2025-04-07,CAM008775,3458.4,58354,1172,49,11139.24
2025-04-08,CAM008775,4152.8,70071,1408,76,13375.87
2025-04-09,CAM008775,3929.26,66299,1332,61,12655.86
2025-04-10,CAM008775,5209.0,87893,1766,86,16777.81
2025-04-11,CAM008775,3170.43,53495,1075,43,10211.72
2025-04-12,CAM008775,4672.21,78835,1584,144,15048.85
2025-04-13,CAM008775,3658.42,61729,1240,58,11783.49
2025-04-14,CAM008775,6539.56,110344,2217,100,21063.45
2025-04-15,CAM008775,4428.24,74719,1501,109,14263.02
2025-04-16,CAM008775,3342.15,56393,1133,53,10764.81
2025-04-17,CAM008775,3669.43,61915,1244,45,11818.96
2025-04-18,CAM008775,5533.29,93365,1876,83,17822.32
2025-04-19,CAM008775,3732.1,62972,1265,57,12020.81
2025-05-10,CAM007359,743.75,91754,881,45,2149.17
2025-05-11,CAM007359,527.21,65041,624,33,1523.46
2025-05-12,CAM007359,660.6,81496,782,38,1908.89
2025-05-13,CAM007359,535.76,66094,634,38,1548.14
2025-05-14,CAM007359,541.74,66833,642,44,1565.44
2025-05-15,CAM007359,482.56,59532,571,24,1394.42
2025-05-16,CAM007359,468.66,57817,555,26,1354.25
2025-05-17,CAM007359,617.97,76237,732,28,1785.71
2025-05-18,CAM007359,629.73,77688,746,41,1819.69
2025-05-19,CAM007359,418.86,51673,496,22,1210.35
2025-05-20,CAM007359,629.0,77597,745,29,1817.57
2025-05-21,CAM007359,527.12,65029,624,38,1523.19
2025-05-22,CAM007359,804.05,99194,952,51,2323.42
2025-05-23,CAM007359,542.82,66966,643,29,1568.55
2025-05-24,CAM007359,741.07,91423,878,55,2141.41
2025-05-25,CAM007359,490.12,60465,580,34,1416.27
2025-05-26,CAM007359,497.31,61352,589,24,1437.05
2025-05-27,CAM007359,544.52,67175,645,39,1573.46
2025-05-28,CAM007359,597.35,73694,707,37,1726.14
2025-05-29,CAM007359,602.52,74331,714,39,1741.06
2025-05-30,CAM007359,548.84,67708,650,36,1585.93
2025-05-31,CAM007359,541.32,66780,641,36,1564.2
2025-06-01,CAM007359,711.15,87732,842,48,2054.95
2025-06-02,CAM007359,632.94,78084,750,41,1828.97
2025-06-03,CAM007359,688.74,84967,816,25,1990.2
2025-06-04,CAM007359,646.08,79705,765,56,1866.93
2025-06-05,CAM007359,480.96,59335,569,24,1389.81
2025-06-06,CAM007359,704.46,86907,834,34,2035.64
2025-06-07,CAM007359,524.34,64686,621,32,1515.14
2025-06-08,CAM007359,510.65,62998,605,36,1475.6
2026-07-26,CAM008043,244.57,15820,227,12,333.1
2026-07-27,CAM008043,275.69,17832,256,17,375.48
2026-07-28,CAM008043,328.79,21267,305,13,447.81
2026-07-29,CAM008043,202.24,13082,187,11,275.45
2026-07-30,CAM008043,228.53,14782,212,9,311.26
2026-07-31,CAM008043,210.69,13628,195,11,286.96
2026-08-01,CAM008043,259.68,16797,241,11,353.68
2026-08-02,CAM008043,294.38,19041,273,14,400.94
2026-08-03,CAM008043,306.67,19837,284,13,417.68
2026-08-04,CAM008043,231.64,14983,215,7,315.48
2026-08-05,CAM008043,274.23,17738,254,12,373.5
2026-08-06,CAM008043,233.07,15076,216,10,317.44
2026-08-07,CAM008043,318.83,20623,296,18,434.24
2026-08-08,CAM008043,217.4,14062,201,9,296.09
2026-08-09,CAM008043,358.16,23167,332,22,487.8
2026-08-10,CAM008043,228.15,14757,211,13,310.73
2026-08-11,CAM008043,205.09,13266,190,11,279.32
2026-08-12,CAM008043,253.94,16426,235,16,345.86
2026-08-13,CAM008043,244.85,15838,227,10,333.48
2026-08-14,CAM008043,261.59,16920,243,8,356.28
2026-08-15,CAM008043,207.74,13437,192,10,282.93
2026-08-16,CAM008043,360.13,23294,334,18,490.48
2026-08-17,CAM008043,209.07,13523,194,10,284.75
2026-08-18,CAM008043,220.39,14256,204,11,300.17
2026-08-19,CAM008043,336.88,21790,312,16,458.82
2026-08-20,CAM008043,360.38,23311,334,16,490.83
2026-08-21,CAM008043,257.27,16641,238,12,350.39
2026-08-22,CAM008043,225.93,14614,209,9,307.71
2026-08-23,CAM008043,277.48,17948,257,12,377.92
2026-08-24,CAM008043,283.47,18336,263,9,386.08
2026-02-26,CAM001758,407.36,13851,285,17,1314.91
2026-02-27,CAM001758,342.88,11658,240,13,1106.76
2026-02-28,CAM001758,522.91,17780,366,18,1687.91
2026-03-01,CAM001758,794.6,27019,556,27,2564.87
2026-03-02,CAM001758,599.43,20382,419,21,1934.9
2026-03-03,CAM001758,517.51,17597,362,17,1670.47
2026-03-04,CAM001758,608.57,20693,425,18,1964.41
2026-03-05,CAM001758,421.79,14342,295,14,1361.48
2026-03-06,CAM001758,549.75,18693,384,13,1774.53
2026-03-07,CAM001758,580.63,19743,406,15,1874.22
2026-03-08,CAM001758,659.57,22427,461,16,2129.01
2026-03-09,CAM001758,777.37,26433,544,25,2509.27
2026-03-10,CAM001758,444.93,15129,311,14,1436.18
2026-03-11,CAM001758,591.2,20103,413,24,1908.34
2026-03-12,CAM001758,500.72,17026,350,13,1616.26
2026-03-13,CAM001758,415.07,14113,290,15,1339.8
2026-03-14,CAM001758,708.88,24104,496,31,2288.17
2026-03-15,CAM001758,601.75,20461,421,25,1942.37
2026-03-16,CAM001758,775.4,26366,542,34,2502.9
2026-03-17,CAM001758,636.07,21628,445,18,2053.17
2026-03-18,CAM001758,641.26,21805,448,24,2069.9
2026-03-19,CAM001758,602.47,20486,421,27,1944.7
2026-03-20,CAM001758,568.28,19323,397,19,1834.35
2026-03-21,CAM001758,469.77,15973,328,15,1516.36
2026-03-22,CAM001758,607.16,20645,425,22,1959.83
2026-03-23,CAM001758,555.4,18885,388,23,1792.76
2026-03-24,CAM001758,628.9,21384,440,21,2030.03
2026-03-25,CAM001758,446.51,15182,312,16,1441.27
2026-03-26,CAM001758,828.96,28187,580,30,2675.79
2026-03-27,CAM001758,498.56,16952,348,19,1609.29
2026-03-28,CAM001758,655.48,22288,458,25,2115.81
2026-03-29,CAM001758,765.7,26036,535,28,2471.6
2026-03-30,CAM001758,689.51,23445,482,25,2225.68
2026-03-31,CAM001758,715.8,24339,501,31,2310.53
2026-04-01,CAM001758,669.52,22766,468,27,2161.13
2026-04-02,CAM001758,882.27,30000,617,38,2847.88
2026-04-03,CAM001758,469.81,15975,328,17,1516.51
2026-04-04,CAM001758,580.89,19752,406,30,1875.06
2026-04-05,CAM001758,786.66,26749,550,41,2539.25
2026-04-06,CAM001758,478.28,16263,334,20,1543.84
2026-04-07,CAM001758,423.81,14411,296,10,1368.02
2026-04-08,CAM001758,514.3,17488,360,24,1660.1
2026-04-09,CAM001758,456.54,15523,319,15,1473.66
2026-04-10,CAM001758,706.25,24014,494,29,2279.69
2026-04-11,CAM001758,954.08,32442,667,33,3079.66
2026-02-09,CAM007523,57.9,7439,87,3,133.68
2026-02-10,CAM007523,58.76,7550,89,3,135.67
2026-02-11,CAM007523,44.16,5673,66,4,101.95
2026-02-12,CAM007523,63.87,8206,96,8,147.46
2026-02-13,CAM007523,53.48,6870,81,3,123.46
2026-02-14,CAM007523,59.58,7655,90,3,137.56
2026-02-15,CAM007523,82.86,10645,125,6,191.3
2026-02-16,CAM007523,75.35,9681,114,7,173.97
2026-02-17,CAM007523,78.93,10141,119,4,182.23
2026-02-18,CAM007523,56.96,7318,86,4,131.5
2026-02-19,CAM007523,133.31,17128,202,11,307.77
2026-02-20,CAM007523,64.62,8301,97,5,149.18
2026-02-21,CAM007523,61.67,7923,93,4,142.38
2026-02-22,CAM007523,84.21,10819,127,6,194.42
2026-02-23,CAM007523,54.37,6985,82,4,125.52
2026-02-24,CAM007523,59.33,7623,89,3,136.99
2026-02-25,CAM007523,56.42,7248,85,3,130.25
2026-02-26,CAM007523,49.39,6345,74,2,114.03
2026-02-27,CAM007523,76.54,9833,116,7,176.7
2026-02-28,CAM007523,51.17,6574,77,5,118.14
2026-03-01,CAM007523,57.35,7368,86,4,132.41
2026-03-02,CAM007523,68.78,8837,104,5,158.79
2026-03-03,CAM007523,51.73,6646,78,2,119.43
2026-03-04,CAM007523,55.62,7146,84,4,128.42
2026-03-05,CAM007523,96.6,12411,146,5,223.02
2026-03-06,CAM007523,64.04,8227,97,4,147.84
2026-03-07,CAM007523,71.6,9199,108,3,165.3
2026-03-08,CAM007523,96.94,12455,147,7,223.81
2026-03-09,CAM007523,78.46,10081,118,5,181.15
2026-03-10,CAM007523,67.85,8717,102,6,156.65
2026-03-11,CAM007523,67.06,8615,101,5,154.81
2026-03-12,CAM007523,55.72,7159,84,3,128.65
2026-03-13,CAM007523,53.34,6852,80,3,123.14
2026-03-14,CAM007523,92.27,11855,139,9,213.03
2026-03-15,CAM007523,55.98,7192,84,4,129.25
2026-03-16,CAM007523,61.29,7875,92,6,141.51
2026-03-17,CAM007523,67.1,8621,101,5,154.91
2026-03-18,CAM007523,56.27,7230,85,3,129.92
2026-03-19,CAM007523,76.05,9771,115,6,175.58
2026-03-20,CAM007523,70.44,9049,106,4,162.61
2026-03-21,CAM007523,69.78,8965,105,6,161.1
2026-03-22,CAM007523,87.44,11234,132,5,201.87
2026-03-23,CAM007523,57.54,7393,87,3,132.85
2026-03-24,CAM007523,68.0,8736,103,6,156.98
2026-03-25,CAM007523,61.77,7936,93,4,142.61
2025-06-01,CAM008071,187.45,15843,165,13,517.7
2025-06-02,CAM008071,231.28,19548,204,11,638.76
2025-06-03,CAM008071,194.27,16420,171,8,536.55
2025-06-04,CAM008071,152.01,12848,134,5,419.82
2025-06-05,CAM008071,162.66,13748,144,5,449.24
2025-06-06,CAM008071,161.37,13639,142,6,445.67
2025-06-07,CAM008071,199.44,16857,176,7,550.82
2025-06-08,CAM008071,221.32,18706,195,9,611.25
2025-06-09,CAM008071,190.22,16078,168,7,525.36
2025-06-10,CAM008071,209.31,17691,185,8,578.09
2025-06-11,CAM008071,251.38,21247,222,10,694.27
2025-06-12,CAM008071,178.81,15113,158,8,493.84
2025-06-13,CAM008071,214.35,18117,189,11,592.01
2025-06-14,CAM008071,285.91,24166,253,14,789.64
2025-06-15,CAM008071,197.78,16717,175,7,546.24
2025-06-16,CAM008071,177.41,14995,157,10,489.99
2025-06-17,CAM008071,138.08,11671,122,5,381.36
2025-06-18,CAM008071,174.42,14742,154,6,481.72
2025-06-19,CAM008071,167.92,14193,148,10,463.77
2025-06-20,CAM008071,171.68,14510,151,8,474.15
2025-06-21,CAM008071,143.87,12160,127,5,397.35
2025-06-22,CAM008071,241.56,20416,213,14,667.14
2025-06-23,CAM008071,190.48,16099,168,7,526.07
2025-06-24,CAM008071,201.24,17009,178,5,555.79
2025-06-25,CAM008071,190.77,16124,168,6,526.88
