PurchaseID,CustomerID,CampaignID,PurchaseDate,PurchaseAmount,DiscountApplied,NetAmount,PaymentMethod,PurchaseStatus,ProfitMargin
PUR002377,CUST04423,CAM005864,2026-01-17,262.38,0.0,262.38,PayPal,Pending,0.353
PUR002378,CUST02298,CAM007146,2025-10-14,204.55,0.0,204.55,Google Pay,Completed,0.389
PUR002379,CUST03793,CAM000607,2026-05-31,266.98,0.0,266.98,PayPal,Completed,0.378
PUR002380,CUST00297,CAM000336,2025-11-09,759.03,0.0,759.03,Credit Card,Completed,0.428
PUR002381,CUST02564,CAM001558,2026-03-31,2623.3,0.03,2544.6,Credit Card,Completed,0.441
PUR002382,CUST04350,CAM002153,2025-05-08,1132.87,0.0,1132.87,Debit Card,Completed,0.277
PUR002383,CUST00666,CAM002475,2024-11-12,363.19,0.0,363.19,Credit Card,Cancelled,0.428
PUR002384,CUST04443,CAM001718,2025-04-25,442.6,0.0,442.6,Debit Card,Cancelled,0.235
PUR002385,CUST00209,CAM000093,2026-05-13,144.42,0.08,132.87,Google Pay,Completed,0.31
PUR002386,CUST04893,CAM003772,2026-07-31,361.33,0.01,357.72,Debit Card,Completed,0.225
PUR002387,CUST04791,CAM007420,2026-06-21,268.77,0.11,239.21,Debit Card,Completed,0.327
PUR002388,CUST04720,CAM003965,2025-09-21,177.34,0.0,177.34,PayPal,Completed,0.373
PUR002389,CUST03791,CAM001349,2025-04-03,6123.43,0.0,6123.43,PayPal,Pending,0.426
PUR002390,CUST01382,CAM001276,2025-03-08,380.59,0.0,380.59,PayPal,Completed,0.285
PUR002391,CUST01947,CAM008164,2025-07-08,204.84,0.0,204.84,Debit Card,Completed,0.383
PUR002392,CUST02949,CAM006924,2025-12-16,556.51,0.07,517.55,Debit Card,Completed,0.443
PUR002393,CUST02007,CAM002169,2025-05-17,204.33,0.0,204.33,Apple Pay,Completed,0.42
PUR002394,CUST00323,CAM004114,2024-12-01,737.12,0.1,663.41,Credit Card,Completed,0.302
PUR002395,CUST03923,CAM007101,2025-11-10,330.15,0.0,330.15,Debit Card,Refunded,0.404
PUR002396,CUST04926,CAM009487,2025-04-16,1624.4,0.0,1624.4,PayPal,Completed,0.414
PUR002397,CUST03090,CAM006089,2025-12-16,551.96,0.0,551.96,Apple Pay,Completed,0.238
PUR002398,CUST01745,CAM005624,2026-08-10,320.49,0.1,288.44,Debit Card,Completed,0.284
PUR002399,CUST02501,CAM007037,2026-04-03,227.57,0.0,227.57,PayPal,Completed,0.286
PUR002400,CUST01624,CAM005699,2025-09-15,1597.17,0.0,1597.17,Apple Pay,Completed,0.421
PUR002401,CUST00359,CAM008506,2025-06-29,1235.37,0.1,1111.83,Credit Card,Completed,0.211
PUR002402,CUST01252,CAM000681,2024-11-15,2437.85,0.09,2218.44,Apple Pay,Completed,0.365
PUR002403,CUST02755,CAM002755,2026-05-22,943.4,0.02,924.53,PayPal,Completed,0.216
PUR002404,CUST04762,CAM008514,2026-04-07,368.21,0.17,305.61,Credit Card,Pending,0.283
PUR002405,CUST02900,CAM002378,2026-08-17,444.9,0.0,444.9,Debit Card,Completed,0.277
PUR002406,CUST01964,CAM003051,2024-12-09,1264.99,0.0,1264.99,Google Pay,Completed,0.272
PUR002407,CUST02586,CAM006679,2025-01-25,432.62,0.0,432.62,Apple Pay,Cancelled,0.347
PUR002408,CUST01544,CAM006741,2025-09-03,230.76,0.07,214.61,Apple Pay,Completed,0.254
PUR002409,CUST03467,CAM005351,2026-07-20,477.18,0.06,448.55,Credit Card,Completed,0.414
PUR002410,CUST02050,CAM009328,2024-09-27,338.88,0.05,321.94,PayPal,Completed,0.4
PUR002411,CUST03667,CAM004299,2024-10-07,1645.44,0.0,1645.44,Debit Card,Completed,0.308
PUR002412,CUST02524,CAM007592,2026-02-23,79.12,0.0,79.12,Apple Pay,Completed,0.36
PUR002413,CUST00661,CAM005367,2026-01-23,148.92,0.16,125.09,Google Pay,Completed,0.254
PUR002414,CUST03788,CAM005372,2026-04-13,139.56,0.0,139.56,Credit Card,Completed,0.348
PUR002415,CUST00118,CAM000658,2026-04-12,986.63,0.0,986.63,Debit Card,Completed,0.336
PUR002416,CUST02367,CAM004406,2025-09-03,12.23,0.0,12.23,PayPal,Completed,0.382
PUR002417,CUST01996,CAM009638,2025-11-09,1513.29,0.0,1513.29,Credit Card,Completed,0.306
PUR002418,CUST04019,CAM002700,2026-05-09,114.05,0.0,114.05,Credit Card,Completed,0.398
PUR002419,CUST02246,CAM009555,2025-06-01,372.99,0.0,372.99,PayPal,Completed,0.357
PUR002420,CUST01081,CAM006705,2026-05-31,1585.47,0.16,1331.79,Credit Card,Completed,0.437
PUR002421,CUST02173,CAM001929,2024-11-14,1203.53,0.04,1155.39,PayPal,Completed,0.33
PUR002422,CUST01974,CAM004488,2024-08-27,401.57,0.09,365.43,Debit Card,Pending,0.387
PUR002423,CUST01129,CAM006437,2026-07-20,1114.52,0.0,1114.52,Credit Card,Completed,0.39
PUR002424,CUST02387,CAM001615,2024-11-26,209.48,0.0,209.48,Debit Card,Completed,0.404
PUR002425,CUST04714,CAM003862,2026-07-18,215.75,0.0,215.75,PayPal,Completed,0.362
PUR002426,CUST04831,CAM007025,2025-12-17,2673.82,0.18,2192.53,Google Pay,Refunded,0.271
PUR002427,CUST00128,CAM006556,2024-11-04,214.33,0.0,214.33,PayPal,Completed,0.414
PUR002428,CUST01673,CAM002935,2025-01-20,3375.98,0.0,3375.98,Google Pay,Completed,0.329
PUR002429,CUST02341,CAM009287,2024-12-26,174.28,0.0,174.28,Credit Card,Cancelled,0.246
PUR002430,CUST02329,CAM006385,2025-09-10,691.2,0.0,691.2,Debit Card,Completed,0.418
PUR002431,CUST02284,CAM008088,2025-06-29,1406.89,0.22,1097.37,Apple Pay,Refunded,0.219
PUR002432,CUST02757,CAM005362,2025-04-23,51.31,0.0,51.31,Credit Card,Pending,0.274
PUR002433,CUST03468,CAM008203,2025-09-05,2414.01,0.0,2414.01,Debit Card,Completed,0.256
PUR002434,CUST00043,CAM004677,2025-02-26,263.04,0.0,263.04,Apple Pay,Completed,0.347
PUR002435,CUST00705,CAM002947,2024-11-08,207.36,0.13,180.4,Google Pay,Completed,0.352
PUR002436,CUST04242,CAM008027,2025-12-10,613.93,0.12,540.26,Credit Card,Completed,0.238
PUR002437,CUST01077,CAM000597,2026-05-02,1487.51,0.0,1487.51,Debit Card,Completed,0.325
PUR002438,CUST03015,CAM009608,2026-06-12,555.66,0.0,555.66,Google Pay,Completed,0.226
PUR002439,CUST03667,CAM000428,2026-06-15,650.63,0.22,507.49,Google Pay,Completed,0.35
PUR002440,CUST03285,CAM004163,2025-01-20,671.04,0.0,671.04,PayPal,Completed,0.45
PUR002441,CUST00972,CAM000085,2025-05-17,385.88,0.0,385.88,PayPal,Completed,0.365
PUR002442,CUST03292,CAM007059,2024-10-10,190.81,0.0,190.81,Debit Card,Completed,0.329
PUR002443,CUST00411,CAM006162,2026-05-09,60.2,0.0,60.2,Credit Card,Completed,0.365
PUR002444,CUST01122,CAM000192,2026-05-19,1630.74,0.0,1630.74,Apple Pay,Pending,0.375
PUR002445,CUST03020,CAM006169,2025-10-01,252.89,0.06,237.72,Google Pay,Completed,0.265
PUR002446,CUST04071,CAM005148,2025-05-01,1350.93,0.0,1350.93,Credit Card,Completed,0.249
PUR002447,CUST00611,CAM007337,2024-08-27,1132.89,0.11,1008.27,Debit Card,Completed,0.313
PUR002448,CUST04922,CAM002901,2024-11-23,774.15,0.06,727.7,PayPal,Completed,0.327
PUR002449,CUST03915,CAM007011,2024-09-30,3105.65,0.0,3105.65,PayPal,Completed,0.367
PUR002450,CUST04693,CAM006522,2025-09-25,362.03,0.0,362.03,Credit Card,Pending,0.269
PUR002451,CUST04245,CAM004244,2026-01-07,1401.6,0.0,1401.6,Debit Card,Completed,0.424
PUR002452,CUST00105,CAM005564,2024-11-30,227.91,0.0,227.91,Google Pay,Completed,0.395
PUR002453,CUST04159,CAM009942,2025-06-05,1074.66,0.12,945.7,PayPal,Completed,0.251
PUR002454,CUST04002,CAM000372,2024-12-04,229.08,0.0,229.08,Debit Card,Refunded,0.212
PUR002455,CUST04067,CAM000656,2025-02-01,1038.74,0.04,997.19,Google Pay,Cancelled,0.231
PUR002456,CUST04518,CAM006650,2025-02-19,524.2,0.0,524.2,Debit Card,Completed,0.361
PUR002457,CUST01629,CAM006651,2026-04-14,5952.98,0.0,5952.98,Credit Card,Completed,0.401
PUR002458,CUST00687,CAM005976,2025-02-15,1304.45,0.0,1304.45,PayPal,Completed,0.363
PUR002459,CUST03153,CAM001292,2025-01-13,1153.67,0.0,1153.67,Apple Pay,Completed,0.324
PUR002460,CUST01507,CAM009969,2025-09-14,353.89,0.0,353.89,Credit Card,Completed,0.288
PUR002461,CUST01128,CAM007485,2026-07-23,219.42,0.15,186.51,Debit Card,Completed,0.22
PUR002462,CUST00853,CAM004677,2025-02-28,1276.6,0.0,1276.6,Credit Card,Pending,0.39
PUR002463,CUST04110,CAM001885,2026-06-10,406.57,0.05,386.24,Apple Pay,Completed,0.267
PUR002464,CUST01872,CAM007049,2025-02-28,960.86,0.19,778.3,Credit Card,Completed,0.399
PUR002465,CUST01133,CAM001539,2025-06-18,227.24,0.0,227.24,Google Pay,Completed,0.275
PUR002466,CUST03659,CAM007680,2025-08-20,732.36,0.0,732.36,PayPal,Completed,0.285
PUR002467,CUST02590,CAM005877,2025-09-27,1202.34,0.0,1202.34,Apple Pay,Completed,0.272
PUR002468,CUST00233,CAM006515,2026-03-08,881.08,0.0,881.08,Google Pay,Completed,0.259
PUR002469,CUST01599,CAM006229,2025-02-05,1447.8,0.0,1447.8,Google Pay,Completed,0.327
PUR002470,CUST00652,CAM009032,2025-07-11,1141.55,0.12,1004.56,PayPal,Completed,0.3
PUR002471,CUST02013,CAM002857,2026-08-07,904.82,0.0,904.82,Credit Card,Cancelled,0.403
PUR002472,CUST00455,CAM009996,2025-11-01,719.35,0.17,597.06,Google Pay,Completed,0.339
PUR002473,CUST00413,CAM001534,2025-12-28,495.73,0.0,495.73,Credit Card,Completed,0.393
PUR002474,CUST04532,CAM006016,2024-12-02,288.59,0.0,288.59,Apple Pay,Completed,0.284
PUR002475,CUST03480,CAM002868,2025-07-16,240.58,0.12,211.71,PayPal,Completed,0.381
PUR002476,CUST02812,CAM008042,2025-09-23,452.5,0.16,380.1,PayPal,Cancelled,0.419
PUR002477,CUST01401,CAM005033,2025-12-08,758.85,0.0,758.85,Credit Card,Completed,0.237
PUR002478,CUST04784,CAM006130,2026-05-19,516.6,0.01,511.43,Credit Card,Pending,0.362
PUR002479,CUST02812,CAM005028,2026-05-15,2391.18,0.0,2391.18,Debit Card,Refunded,0.234
PUR002480,CUST03634,CAM007607,2026-08-13,811.46,0.12,714.08,Debit Card,Completed,0.351
PUR002481,CUST04680,CAM006620,2026-05-25,560.3,0.05,532.28,Debit Card,Completed,0.262
PUR002482,CUST01159,CAM002830,2026-01-06,443.94,0.0,443.94,PayPal,Cancelled,0.363
PUR002483,CUST04424,CAM005534,2026-03-04,617.65,0.2,494.12,Credit Card,Completed,0.386
PUR002484,CUST00591,CAM007802,2026-03-13,708.98,0.0,708.98,Apple Pay,Completed,0.311
PUR002485,CUST02706,CAM004590,2024-11-19,82.61,0.0,82.61,Debit Card,Completed,0.221
PUR002486,CUST03688,CAM000062,2026-02-24,1799.95,0.19,1457.96,Credit Card,Refunded,0.313
PUR002487,CUST04502,CAM002963,2024-11-13,1364.43,0.19,1105.19,Credit Card,Completed,0.25
PUR002488,CUST01606,CAM000615,2025-11-12,136.48,0.22,106.45,PayPal,Completed,0.206
PUR002489,CUST02328,CAM007920,2025-08-07,1436.91,0.0,1436.91,Debit Card,Completed,0.382
PUR002490,CUST03900,CAM008523,2025-12-09,279.08,0.0,279.08,Credit Card,Completed,0.206
PUR002491,CUST00660,CAM003202,2025-06-25,387.99,0.0,387.99,PayPal,Pending,0.324
PUR002492,CUST00160,CAM006709,2026-02-19,268.34,0.0,268.34,Credit Card,Completed,0.22
PUR002493,CUST01172,CAM001586,2025-03-20,996.8,0.19,807.41,Credit Card,Completed,0.233
PUR002494,CUST00530,CAM008825,2025-10-26,1451.66,0.0,1451.66,Debit Card,Completed,0.279
PUR002495,CUST02037,CAM009217,2026-08-11,721.65,0.24,548.45,Credit Card,Completed,0.22
PUR002496,CUST00079,CAM001462,2025-11-23,569.95,0.07,530.05,Apple Pay,Completed,0.227
PUR002497,CUST03199,CAM009547,2026-07-08,861.58,0.0,861.58,PayPal,Completed,0.267
PUR002498,CUST04168,CAM002723,2025-02-24,507.3,0.0,507.3,Debit Card,Completed,0.441
PUR002499,CUST04917,CAM007548,2024-10-14,75.87,0.0,75.87,Google Pay,Refunded,0.258
PUR002500,CUST00713,CAM007255,2025-10-11,538.96,0.0,538.96,Debit Card,Completed,0.276
PUR002501,CUST03025,CAM008058,2024-11-08,429.09,0.24,326.11,PayPal,Completed,0.203
PUR002502,CUST00283,CAM006465,2026-01-15,432.5,0.0,432.5,Debit Card,Refunded,0.355
PUR002503,CUST03629,CAM002793,2026-06-09,270.6,0.05,257.07,Debit Card,Completed,0.305
PUR002504,CUST00421,CAM001151,2024-11-15,678.52,0.0,678.52,PayPal,Completed,0.31
PUR002505,CUST01190,CAM004280,2026-05-17,547.43,0.24,416.05,PayPal,Pending,0.304
PUR002506,CUST04336,CAM006461,2025-12-19,303.07,0.0,303.07,PayPal,Completed,0.352
PUR002507,CUST02621,CAM007847,2024-11-20,565.42,0.0,565.42,Debit Card,Completed,0.28
PUR002508,CUST04209,CAM003694,2026-02-05,1462.44,0.0,1462.44,Apple Pay,Completed,0.361
PUR002509,CUST04361,CAM007105,2025-04-02,941.07,0.0,941.07,Google Pay,Cancelled,0.432
PUR002510,CUST04728,CAM006152,2025-04-10,2635.05,0.0,2635.05,Debit Card,Pending,0.28
PUR002511,CUST00456,CAM002994,2025-05-16,706.53,0.0,706.53,Credit Card,Completed,0.413
PUR002512,CUST04865,CAM006664,2024-11-23,1410.17,0.0,1410.17,Credit Card,Completed,0.356
PUR002513,CUST03976,CAM005429,2025-10-27,725.81,0.0,725.81,PayPal,Completed,0.231
PUR002514,CUST03237,CAM005542,2026-03-03,718.75,0.08,661.25,Apple Pay,Completed,0.203
PUR002515,CUST01968,CAM005053,2025-09-15,226.08,0.09,205.73,Apple Pay,Completed,0.26
PUR002516,CUST02835,CAM005633,2026-03-11,293.33,0.0,293.33,Credit Card,Completed,0.234
PUR002517,CUST04772,CAM005920,2024-11-26,823.99,0.15,700.39,PayPal,Completed,0.216
PUR002518,CUST03453,CAM006445,2025-01-03,118.74,0.2,94.99,Debit Card,Completed,0.276
PUR002519,CUST01730,CAM005560,2026-09-25,519.63,0.19,420.9,Debit Card,Completed,0.308
PUR002520,CUST03876,CAM004998,2024-08-30,2237.04,0.0,2237.04,Credit Card,Completed,0.356
PUR002521,CUST02104,CAM008765,2024-11-06,2644.02,0.0,2644.02,PayPal,Completed,0.217
PUR002522,CUST00789,CAM009641,2025-08-27,748.13,0.0,748.13,Google Pay,Pending,0.449
PUR002523,CUST00913,CAM003016,2026-07-27,95.0,0.0,95.0,Google Pay,Completed,0.33
PUR002524,CUST01549,CAM004766,2024-11-02,541.92,0.23,417.28,PayPal,Completed,0.409
PUR002525,CUST02265,CAM007490,2025-02-26,499.34,0.01,494.35,PayPal,Completed,0.398
PUR002526,CUST00574,CAM007192,2025-01-15,636.55,0.0,636.55,PayPal,Refunded,0.239
PUR002527,CUST01604,CAM004364,2024-10-06,457.25,0.0,457.25,Debit Card,Completed,0.274
PUR002528,CUST00577,CAM002547,2025-04-22,504.86,0.0,504.86,Credit Card,Completed,0.325
PUR002529,CUST04307,CAM009040,2026-03-04,454.37,0.0,454.37,PayPal,Completed,0.233
PUR002530,CUST01176,CAM006427,2024-12-02,381.47,0.0,381.47,Debit Card,Completed,0.286
PUR002531,CUST03171,CAM006329,2025-12-11,176.81,0.07,164.43,Debit Card,Refunded,0.298
PUR002532,CUST00208,CAM007071,2025-10-26,2125.44,0.0,2125.44,Credit Card,Completed,0.211
PUR002533,CUST01474,CAM002321,2026-07-30,155.83,0.0,155.83,Apple Pay,Completed,0.38
PUR002534,CUST02437,CAM001850,2026-05-13,96.08,0.0,96.08,Debit Card,Cancelled,0.404
PUR002535,CUST03457,CAM008381,2026-05-16,897.35,0.0,897.35,Debit Card,Completed,0.402
PUR002536,CUST00328,CAM002773,2025-09-03,460.87,0.0,460.87,Credit Card,Pending,0.431
PUR002537,CUST03494,CAM000296,2026-03-16,381.08,0.0,381.08,Apple Pay,Completed,0.252
PUR002538,CUST00720,CAM008306,2025-08-16,977.84,0.0,977.84,Credit Card,Completed,0.252
PUR002539,CUST00023,CAM007853,2025-02-05,749.17,0.0,749.17,Apple Pay,Completed,0.29
PUR002540,CUST01603,CAM000015,2025-08-10,214.28,0.0,214.28,PayPal,Completed,0.432
PUR002541,CUST02949,CAM008592,2026-04-15,1267.17,0.0,1267.17,Google Pay,Completed,0.383
PUR002542,CUST00273,CAM005575,2026-07-14,2087.43,0.02,2045.68,PayPal,Completed,0.399
PUR002543,CUST02921,CAM009268,2026-05-07,241.29,0.1,217.16,Debit Card,Completed,0.242
PUR002544,CUST01465,CAM000200,2026-01-05,403.31,0.0,403.31,Apple Pay,Completed,0.353
PUR002545,CUST04258,CAM003277,2025-10-24,327.96,0.0,327.96,PayPal,Pending,0.394
PUR002546,CUST01485,CAM000744,2026-07-30,334.19,0.0,334.19,Credit Card,Completed,0.331
PUR002547,CUST00569,CAM009653,2026-03-01,182.45,0.0,182.45,PayPal,Completed,0.373
PUR002548,CUST00101,CAM001494,2026-05-21,1085.52,0.0,1085.52,Credit Card,Completed,0.266
PUR002549,CUST02442,CAM004018,2024-10-29,655.13,0.0,655.13,PayPal,Completed,0.207
PUR002550,CUST01635,CAM004183,2025-02-16,151.52,0.0,151.52,Credit Card,Completed,0.295
PUR002551,CUST04951,CAM009675,2026-02-13,777.26,0.0,777.26,Google Pay,Completed,0.249
PUR002552,CUST02050,CAM001683,2025-08-23,504.9,0.07,469.56,Credit Card,Completed,0.275
PUR002553,CUST03170,CAM008833,2024-12-18,1228.24,0.05,1166.83,Apple Pay,Completed,0.22
PUR002554,CUST04561,CAM000795,2026-06-11,990.24,0.11,881.31,PayPal,Completed,0.233
PUR002555,CUST00992,CAM006891,2024-10-06,804.89,0.1,724.4,Apple Pay,Completed,0.262
PUR002556,CUST02958,CAM005551,2025-06-15,406.86,0.0,406.86,Credit Card,Completed,0.264
PUR002557,CUST00874,CAM006005,2026-06-07,1172.56,0.0,1172.56,PayPal,Pending,0.231
PUR002558,CUST00608,CAM001193,2026-01-10,308.64,0.0,308.64,Credit Card,Completed,0.252
PUR002559,CUST03161,CAM004231,2024-12-31,278.44,0.15,236.67,PayPal,Cancelled,0.332
PUR002560,CUST03945,CAM007544,2026-04-04,761.41,0.08,700.5,Apple Pay,Completed,0.438
PUR002561,CUST03354,CAM003073,2025-01-23,352.85,0.0,352.85,Apple Pay,Completed,0.344
PUR002562,CUST01030,CAM003833,2025-05-03,1619.02,0.03,1570.45,Google Pay,Completed,0.243
PUR002563,CUST00736,CAM001852,2025-10-11,279.41,0.05,265.44,PayPal,Completed,0.431
PUR002564,CUST04413,CAM002853,2026-08-08,1088.77,0.0,1088.77,Debit Card,Completed,0.426
PUR002565,CUST04024,CAM002403,2024-10-30,1221.85,0.0,1221.85,Google Pay,Completed,0.266
PUR002566,CUST04360,CAM008891,2025-03-30,511.75,0.0,511.75,Debit Card,Completed,0.369
PUR002567,CUST00046,CAM002821,2026-07-15,764.47,0.0,764.47,PayPal,Completed,0.283
PUR002568,CUST03014,CAM008242,2025-11-15,237.94,0.14,204.63,Debit Card,Completed,0.329
PUR002569,CUST02991,CAM003240,2026-01-21,1499.9,0.0,1499.9,Credit Card,Completed,0.222
PUR002570,CUST04948,CAM002266,2025-08-25,434.8,0.2,347.84,PayPal,Refunded,0.234
PUR002571,CUST02070,CAM000892,2025-01-22,324.05,0.01,320.81,PayPal,Completed,0.235
PUR002572,CUST02679,CAM003850,2026-06-25,1077.39,0.0,1077.39,Credit Card,Completed,0.294
PUR002573,CUST03588,CAM001427,2025-01-11,332.47,0.0,332.47,PayPal,Completed,0.411
PUR002574,CUST03566,CAM002799,2025-09-16,531.79,0.0,531.79,Debit Card,Completed,0.382
PUR002575,CUST04424,CAM000788,2025-10-30,738.91,0.15,628.07,Debit Card,Completed,0.396
PUR002576,CUST00637,CAM009162,2025-07-09,408.57,0.18,335.03,PayPal,Pending,0.384
PUR002577,CUST04623,CAM005174,2026-07-08,121.58,0.01,120.36,Google Pay,Pending,0.215
PUR002578,CUST01599,CAM001411,2024-10-07,1450.69,0.0,1450.69,Google Pay,Completed,0.432
PUR002579,CUST01707,CAM006479,2025-07-12,379.71,0.2,303.77,Credit Card,Completed,0.274
PUR002580,CUST02708,CAM005713,2025-07-10,129.73,0.0,129.73,Apple Pay,Pending,0.332
PUR002581,CUST00558,CAM002675,2024-09-15,738.53,0.0,738.53,Credit Card,Completed,0.209
PUR002582,CUST02562,CAM002111,2025-08-21,1838.57,0.1,1654.71,Credit Card,Completed,0.347
PUR002583,CUST03151,CAM001573,2025-03-22,268.2,0.0,268.2,Apple Pay,Completed,0.444
PUR002584,CUST00574,CAM007749,2026-03-07,243.27,0.0,243.27,Credit Card,Pending,0.41
PUR002585,CUST01279,CAM009580,2024-12-08,407.05,0.0,407.05,Debit Card,Completed,0.242
PUR002586,CUST01632,CAM000703,2026-01-28,132.16,0.12,116.3,Google Pay,Completed,0.346
PUR002587,CUST03958,CAM008144,2025-06-07,196.97,0.16,165.45,Credit Card,Completed,0.312
PUR002588,CUST01071,CAM003510,2025-07-31,103.92,0.0,103.92,Google Pay,Pending,0.332
PUR002589,CUST03138,CAM009491,2025-08-30,884.46,0.0,884.46,Debit Card,Completed,0.408
PUR002590,CUST01666,CAM002316,2026-07-19,1414.16,0.17,1173.75,PayPal,Completed,0.256
PUR002591,CUST04797,CAM000878,2026-08-09,1264.31,0.0,1264.31,PayPal,Completed,0.443
PUR002592,CUST01913,CAM000646,2025-12-03,1438.97,0.21,1136.79,PayPal,Completed,0.341
PUR002593,CUST01036,CAM005429,2025-11-16,472.96,0.2,378.37,Debit Card,Refunded,0.36
PUR002594,CUST02003,CAM002607,2025-07-21,361.02,0.0,361.02,Debit Card,Completed,0.26
PUR002595,CUST04852,CAM005065,2025-03-06,397.11,0.0,397.11,Credit Card,Completed,0.327
PUR002596,CUST02394,CAM000619,2025-10-28,113.49,0.08,104.41,Credit Card,Completed,0.394
PUR002597,CUST00651,CAM002684,2024-11-28,898.35,0.0,898.35,PayPal,Completed,0.208
PUR002598,CUST00479,CAM003320,2025-08-12,395.12,0.0,395.12,Debit Card,Cancelled,0.236
PUR002599,CUST00483,CAM004358,2025-09-27,292.96,0.23,225.58,Credit Card,Refunded,0.269
PUR002600,CUST03703,CAM002424,2025-09-13,1407.56,0.0,1407.56,Credit Card,Completed,0.406
PUR002601,CUST01821,CAM003452,2025-07-20,1924.48,0.15,1635.81,Debit Card,Completed,0.373
PUR002602,CUST03266,CAM005389,2026-08-07,581.64,0.13,506.03,PayPal,Pending,0.41
PUR002603,CUST03349,CAM006415,2025-05-26,435.31,0.0,435.31,PayPal,Completed,0.343
PUR002604,CUST01558,CAM004318,2025-03-30,1884.66,0.0,1884.66,PayPal,Completed,0.304
PUR002605,CUST02036,CAM000867,2026-03-13,607.72,0.13,528.72,Credit Card,Pending,0.399
PUR002606,CUST02212,CAM008779,2026-02-21,1031.94,0.01,1021.62,Google Pay,Completed,0.283
PUR002607,CUST01578,CAM008023,2024-09-13,845.63,0.0,845.63,Credit Card,Completed,0.385
PUR002608,CUST01115,CAM005886,2025-04-27,1951.23,0.0,1951.23,Credit Card,Completed,0.437
PUR002609,CUST04241,CAM005915,2025-07-11,157.3,0.0,157.3,Credit Card,Completed,0.26
PUR002610,CUST02501,CAM002885,2025-01-10,888.08,0.0,888.08,Apple Pay,Cancelled,0.427
PUR002611,CUST03439,CAM001658,2025-08-15,1999.15,0.01,1979.16,PayPal,Completed,0.321
PUR002612,CUST01847,CAM002685,2024-09-30,337.2,0.21,266.39,Credit Card,Refunded,0.343
PUR002613,CUST02394,CAM008589,2024-10-23,753.82,0.0,753.82,Credit Card,Completed,0.38
PUR002614,CUST00961,CAM006524,2025-08-06,762.72,0.0,762.72,Credit Card,Completed,0.404
PUR002615,CUST01068,CAM003092,2026-04-07,528.68,0.0,528.68,Credit Card,Completed,0.422
PUR002616,CUST04101,CAM005726,2025-12-18,1097.77,0.0,1097.77,Apple Pay,Completed,0.282
PUR002617,CUST04162,CAM004830,2025-08-30,1692.67,0.02,1658.82,Credit Card,Completed,0.234
PUR002618,CUST02837,CAM004216,2026-07-01,46.77,0.03,45.37,Apple Pay,Completed,0.399
PUR002619,CUST02659,CAM004762,2026-04-16,2778.67,0.0,2778.67,Debit Card,Completed,0.377
PUR002620,CUST02596,CAM006193,2025-03-18,293.54,0.0,293.54,Debit Card,Pending,0.22
PUR002621,CUST03123,CAM008683,2025-12-04,1341.98,0.0,1341.98,PayPal,Completed,0.294
PUR002622,CUST01294,CAM003679,2025-01-01,329.42,0.24,250.36,Apple Pay,Cancelled,0.334
PUR002623,CUST02633,CAM003648,2025-02-21,608.18,0.2,486.54,Credit Card,Completed,0.221
PUR002624,CUST01077,CAM007651,2026-03-15,949.96,0.24,721.97,PayPal,Completed,0.244
PUR002625,CUST01625,CAM007084,2024-10-13,665.59,0.17,552.44,Debit Card,Completed,0.231
PUR002626,CUST01898,CAM005375,2024-10-23,140.7,0.0,140.7,PayPal,Cancelled,0.291
PUR002627,CUST03933,CAM006837,2025-11-11,247.07,0.0,247.07,Credit Card,Completed,0.308
PUR002628,CUST01451,CAM008071,2025-06-20,1490.52,0.19,1207.32,Apple Pay,Completed,0.444
