CustomerID,Age,Gender,Education,IncomeLevel,Region,DeviceType,CustomerSegment,AcquisitionChannel,CustomerTenureDays,CustomerLifetimeValue,LoyaltyScore,TotalPurchases
CUST01405,42,Non-binary,Bachelor,Medium,Asia-Pacific,Mobile,Platinum,Paid Search,11,15263.02,92.4,13
CUST01406,38,Female,High School,Low,North America,Desktop,Gold,Email,285,19577.76,96.0,7
CUST01407,43,Female,PhD,Low,Europe,Desktop,Bronze,Social Media,94,6867.12,50.1,2
CUST01408,27,Male,Associate,Medium,North America,Desktop,Bronze,Direct,100,1428.19,38.3,4
CUST01409,37,Male,High School,Medium,North America,Mobile,Bronze,Organic Search,99,5403.6,41.7,1
CUST01410,36,Non-binary,Bachelor,Medium-High,Europe,Mobile,Bronze,Paid Search,1039,649.1,50.4,2
CUST01411,29,Female,Master,Medium-Low,North America,Desktop,Bronze,Direct,23,14087.18,81.2,2
CUST01412,42,Female,Master,Medium-High,Latin America,Desktop,Gold,Social Media,1017,26540.83,47.4,9
CUST01413,35,Male,Bachelor,Medium-High,Europe,Desktop,Gold,Direct,140,41860.9,36.8,10
CUST01414,39,Female,Associate,Medium-High,Asia-Pacific,Mobile,Bronze,Direct,475,3248.71,30.4,1
CUST01415,35,Male,PhD,Medium-High,North America,Desktop,Platinum,Organic Search,431,45527.23,68.4,9
CUST01416,39,Female,High School,Medium,North America,Mobile,Bronze,Social Media,1095,354.42,82.7,2
CUST01417,39,Male,Bachelor,Medium,North America,Desktop,Silver,Direct,330,7469.87,72.0,3
CUST01418,45,Male,Associate,Medium,North America,Mobile,Gold,Organic Search,1095,10586.46,50.4,9
CUST01419,45,Male,Associate,Medium-High,Europe,Mobile,Gold,Organic Search,762,5481.13,46.5,8
CUST01420,43,Male,Bachelor,High,Europe,Mobile,Platinum,Paid Search,279,8263.44,83.0,10
CUST01421,38,Female,High School,Medium-High,North America,Mobile,Platinum,Social Media,733,17179.44,98.5,5
CUST01422,36,Male,Associate,Medium-High,North America,Mobile,Gold,Social Media,95,42176.48,53.7,12
CUST01423,28,Male,Master,Medium,Europe,Desktop,Bronze,Organic Search,674,4070.07,61.7,2
CUST01424,27,Male,Associate,Medium,North America,Desktop,Silver,Paid Search,482,10168.27,93.6,5
CUST01425,33,Male,PhD,Medium-Low,North America,Desktop,Bronze,Paid Search,371,5646.18,63.4,0
CUST01426,33,Male,Associate,High,North America,Tablet,Silver,Organic Search,183,13849.43,92.9,8
CUST01427,29,Female,Bachelor,Medium-Low,Europe,Mobile,Silver,Email,677,4644.91,95.9,5
CUST01428,41,Male,Bachelor,Medium,North America,Desktop,Bronze,Social Media,968,1481.98,49.8,0
CUST01429,39,Male,High School,Medium-High,Europe,Tablet,Gold,Referral,253,12131.47,82.7,7
CUST01430,44,Male,PhD,Medium-High,Asia-Pacific,Desktop,Platinum,Social Media,453,23844.42,56.0,15
CUST01431,34,Female,Master,Low,Europe,Desktop,Silver,Direct,12,3621.53,92.4,5
CUST01432,39,Female,Associate,Medium-High,North America,Mobile,Gold,Referral,926,29223.14,37.4,4
CUST01433,40,Male,PhD,Medium-Low,Europe,Tablet,Silver,Direct,61,7241.7,50.8,2
CUST01434,30,Male,Bachelor,Medium,Asia-Pacific,Mobile,Silver,Direct,716,16737.84,36.6,4
CUST01435,36,Female,PhD,Low,Middle East,Desktop,Bronze,Social Media,369,1960.78,97.2,1
CUST01436,61,Female,Associate,Medium-Low,Asia-Pacific,Desktop,Gold,Email,74,20581.01,79.3,11
CUST01437,34,Male,Master,Medium-Low,Europe,Mobile,Bronze,Email,488,4829.85,99.5,3
CUST01438,46,Male,Associate,Low,North America,Mobile,Gold,Social Media,54,15573.83,76.1,3
CUST01439,42,Female,Bachelor,Medium,Europe,Mobile,Silver,Direct,429,12857.64,94.2,4
CUST01440,37,Female,PhD,Medium,Europe,Mobile,Gold,Email,1095,29134.9,73.3,5
CUST01441,41,Male,High School,Medium,Europe,Mobile,Gold,Organic Search,399,15123.82,84.5,8
CUST01442,45,Female,Bachelor,Medium,Asia-Pacific,Tablet,Silver,Paid Search,818,7834.93,54.5,4
CUST01443,40,Male,Associate,Medium,Asia-Pacific,Desktop,Bronze,Social Media,245,1466.55,37.7,2
CUST01444,39,Male,Master,Medium-High,Middle East,Mobile,Platinum,Email,91,32250.44,85.9,5
CUST01445,41,Male,Master,Medium-High,North America,Mobile,Silver,Social Media,199,9569.98,41.3,4
CUST01446,37,Female,High School,High,Latin America,Tablet,Bronze,Organic Search,215,3751.67,76.5,1
CUST01447,46,Female,Bachelor,Medium-High,North America,Mobile,Gold,Direct,352,6260.32,87.5,6
CUST01448,40,Female,High School,Medium,North America,Desktop,Gold,Social Media,364,50320.77,67.4,6
CUST01449,31,Female,Associate,Low,North America,Mobile,Gold,Organic Search,794,9503.54,91.9,11
CUST01450,24,Female,High School,Medium-Low,Europe,Mobile,Bronze,Organic Search,333,7495.68,32.5,0
CUST01451,42,Female,Associate,Medium-High,North America,Mobile,Platinum,Direct,32,74691.4,33.1,6
CUST01452,32,Male,Associate,Medium-High,Latin America,Mobile,Gold,Paid Search,159,14373.47,45.0,12
CUST01453,27,Male,High School,Medium-High,Asia-Pacific,Mobile,Bronze,Referral,792,3758.01,76.3,0
CUST01454,33,Male,Master,Medium-High,North America,Mobile,Platinum,Referral,283,13139.08,39.3,16
CUST01455,42,Male,Associate,High,Europe,Desktop,Gold,Display Ads,66,38700.29,90.4,4
CUST01456,49,Male,Bachelor,High,Asia-Pacific,Mobile,Platinum,Email,1095,35019.52,50.2,8
CUST01457,37,Female,High School,Medium-High,Europe,Desktop,Platinum,Referral,30,21327.69,82.4,4
CUST01458,30,Female,Bachelor,Medium,Europe,Mobile,Silver,Organic Search,328,1030.8,86.3,4
CUST01459,33,Male,Bachelor,Medium,Middle East,Desktop,Bronze,Organic Search,596,2604.08,38.6,5
CUST01460,24,Female,Bachelor,Medium-Low,North America,Mobile,Silver,Social Media,282,5925.24,75.5,13
CUST01461,50,Male,Bachelor,Medium,Europe,Desktop,Gold,Display Ads,717,39624.32,48.5,8
CUST01462,38,Female,Master,Medium,Europe,Desktop,Silver,Social Media,641,6430.44,68.0,5
CUST01463,47,Non-binary,Master,Medium-Low,Europe,Mobile,Gold,Email,936,13256.64,82.8,7
CUST01464,23,Female,Bachelor,Medium-High,Latin America,Mobile,Bronze,Organic Search,196,5619.68,84.2,0
CUST01465,30,Male,High School,Medium,Asia-Pacific,Mobile,Gold,Social Media,357,29519.91,81.0,2
CUST01466,38,Male,Bachelor,Medium-High,Middle East,Mobile,Silver,Email,57,13452.09,52.6,4
CUST01467,38,Male,PhD,Low,North America,Desktop,Gold,Display Ads,13,13223.24,78.3,4
CUST01468,29,Male,Master,Low,Asia-Pacific,Mobile,Silver,Social Media,10,1594.09,45.0,2
CUST01469,40,Male,Bachelor,Medium,Middle East,Mobile,Bronze,Direct,16,8511.46,96.2,0
CUST01470,43,Female,PhD,Medium,Asia-Pacific,Mobile,Platinum,Paid Search,36,19435.84,37.6,17
CUST01471,45,Female,Master,High,North America,Mobile,Platinum,Social Media,630,40432.92,64.2,9
CUST01472,33,Non-binary,High School,Medium-Low,Europe,Tablet,Silver,Display Ads,17,10516.8,64.0,6
CUST01473,29,Male,Bachelor,Medium,North America,Mobile,Bronze,Paid Search,446,2712.36,30.8,0
CUST01474,37,Female,Bachelor,Medium,Asia-Pacific,Mobile,Silver,Email,97,19936.81,35.2,6
CUST01475,33,Female,Bachelor,High,Europe,Mobile,Bronze,Organic Search,7,4105.75,96.0,1
CUST01476,31,Female,PhD,High,Europe,Mobile,Gold,Social Media,376,19877.13,66.6,6
CUST01477,36,Female,Bachelor,Medium,North America,Desktop,Silver,Paid Search,420,6768.74,39.6,2
CUST01478,48,Female,Bachelor,Medium-High,Middle East,Desktop,Platinum,Paid Search,3,38032.05,43.8,6
CUST01479,42,Male,Master,Medium-High,Europe,Mobile,Gold,Organic Search,144,15414.77,80.1,8
CUST01480,30,Male,Master,Medium,Latin America,Mobile,Bronze,Social Media,315,13419.81,70.7,3
CUST01481,39,Male,High School,Medium-High,Latin America,Mobile,Silver,Organic Search,198,6949.77,65.6,3
CUST01482,26,Female,High School,Medium,Europe,Mobile,Silver,Referral,1095,5165.41,71.5,4
CUST01483,38,Female,High School,High,Middle East,Mobile,Silver,Organic Search,261,20584.1,66.6,1
CUST01484,46,Female,Associate,Medium,Asia-Pacific,Mobile,Silver,Paid Search,229,11016.51,78.3,1
CUST01485,49,Male,Associate,Medium,Europe,Desktop,Gold,Organic Search,100,22300.56,61.5,5
CUST01486,49,Female,Master,Medium-High,Latin America,Desktop,Platinum,Display Ads,528,15546.21,67.4,19
CUST01487,25,Male,Master,Medium-Low,Latin America,Mobile,Bronze,Email,502,2141.74,88.6,2
CUST01488,32,Male,Bachelor,Medium-Low,Asia-Pacific,Mobile,Bronze,Organic Search,499,3590.28,30.6,1
CUST01489,32,Male,Bachelor,Medium-Low,Asia-Pacific,Mobile,Platinum,Social Media,187,37003.91,83.0,9
CUST01490,33,Female,Bachelor,Medium-Low,North America,Mobile,Bronze,Paid Search,86,2600.96,95.4,2
CUST01491,30,Male,Bachelor,Medium,North America,Mobile,Bronze,Social Media,503,5524.68,75.2,1
CUST01492,26,Male,High School,Medium-Low,Europe,Tablet,Bronze,Organic Search,112,737.6,52.7,3
CUST01493,40,Female,Bachelor,Medium,North America,Desktop,Bronze,Organic Search,82,5424.69,78.9,1
CUST01494,36,Female,High School,Medium,Latin America,Mobile,Gold,Social Media,206,12608.87,50.2,3
CUST01495,37,Male,Associate,Low,Latin America,Mobile,Bronze,Direct,235,2031.72,39.0,4
CUST01496,35,Female,High School,Medium-Low,North America,Desktop,Bronze,Display Ads,212,6856.44,54.2,2
CUST01497,35,Male,High School,Medium,Asia-Pacific,Mobile,Silver,Organic Search,70,9580.55,87.4,3
CUST01498,52,Male,Bachelor,Medium-High,Asia-Pacific,Mobile,Platinum,Email,760,55116.65,74.9,7
CUST01499,39,Male,Associate,Medium,North America,Mobile,Silver,Email,215,11509.62,81.1,1
CUST01500,41,Male,Master,Medium-High,Asia-Pacific,Desktop,Gold,Direct,246,36923.57,93.5,5
CUST01501,41,Male,Master,Medium-High,North America,Desktop,Platinum,Social Media,409,38050.59,63.4,14
CUST01502,36,Female,Bachelor,Medium,Europe,Mobile,Bronze,Organic Search,46,3662.78,66.3,5
CUST01503,35,Male,Bachelor,Medium-Low,Middle East,Desktop,Silver,Organic Search,38,5705.86,65.0,3
CUST01504,25,Female,Master,Medium-Low,Europe,Desktop,Bronze,Social Media,45,1968.09,51.7,4
CUST01505,36,Female,Bachelor,Medium,Asia-Pacific,Desktop,Gold,Social Media,210,23337.81,98.6,6
CUST01506,44,Female,High School,Medium,Asia-Pacific,Mobile,Gold,Social Media,15,10479.09,93.6,5
CUST01507,43,Female,Associate,Medium,Europe,Mobile,Bronze,Organic Search,6,5140.86,32.0,1
CUST01508,38,Female,Master,Medium,Asia-Pacific,Tablet,Silver,Social Media,150,8278.17,96.6,4
CUST01509,40,Female,Bachelor,Medium,Latin America,Mobile,Silver,Email,97,4492.94,86.7,1
CUST01510,40,Female,Bachelor,Medium-Low,Europe,Mobile,Silver,Display Ads,442,2639.21,78.8,7
CUST01511,29,Male,PhD,Medium-High,Latin America,Mobile,Silver,Organic Search,594,11587.6,63.9,0
CUST01512,43,Male,PhD,Medium-High,North America,Desktop,Silver,Organic Search,73,17462.31,81.0,3
CUST01513,32,Female,Master,Medium-High,North America,Desktop,Silver,Organic Search,688,7260.4,33.0,4
CUST01514,52,Female,High School,Medium-High,North America,Mobile,Platinum,Display Ads,423,25580.67,44.7,14
CUST01515,48,Female,High School,Medium-High,North America,Desktop,Platinum,Social Media,100,29274.82,70.3,10
CUST01516,33,Female,Bachelor,Medium,Europe,Mobile,Silver,Social Media,1095,11289.71,69.5,6
CUST01517,29,Female,Bachelor,Medium-High,North America,Desktop,Silver,Social Media,259,1136.12,99.8,3
CUST01518,33,Male,Associate,Medium-Low,Asia-Pacific,Mobile,Bronze,Referral,133,3079.88,81.0,1
CUST01519,24,Male,High School,Medium-Low,Europe,Desktop,Silver,Organic Search,383,11732.03,96.9,2
CUST01520,48,Male,Associate,Medium-Low,North America,Mobile,Platinum,Referral,209,40907.43,84.6,12
CUST01521,31,Male,PhD,Medium,North America,Mobile,Bronze,Organic Search,764,18862.29,57.3,1
CUST01522,32,Male,Associate,Medium-High,Middle East,Mobile,Silver,Social Media,286,12664.07,45.0,4
CUST01523,35,Male,Bachelor,Medium,Europe,Desktop,Silver,Social Media,247,3498.64,53.1,3
CUST01524,27,Non-binary,PhD,Medium-High,North America,Desktop,Silver,Email,96,2723.25,48.8,3
CUST01525,33,Female,Associate,Medium,Asia-Pacific,Mobile,Bronze,Email,134,6876.72,47.0,1
CUST01526,35,Male,Bachelor,Medium,Europe,Mobile,Bronze,Organic Search,692,14118.12,52.6,2
CUST01527,40,Male,Associate,Medium-High,Europe,Mobile,Gold,Organic Search,106,34693.18,88.3,5
CUST01528,44,Male,Master,Medium,Europe,Mobile,Silver,Paid Search,26,4708.49,99.2,4
CUST01529,44,Female,Associate,Medium-High,North America,Desktop,Platinum,Email,8,15892.76,72.7,10
CUST01530,38,Male,Bachelor,Medium,Middle East,Desktop,Silver,Email,114,6103.16,43.4,5
CUST01531,39,Female,Bachelor,Low,North America,Mobile,Silver,Organic Search,174,3532.18,51.6,9
CUST01532,29,Male,High School,Medium-High,Latin America,Mobile,Silver,Social Media,62,4820.33,37.0,4
CUST01533,43,Male,Associate,Medium,Latin America,Desktop,Platinum,Social Media,65,19309.8,50.4,12
CUST01534,48,Female,Bachelor,Medium,Europe,Mobile,Silver,Paid Search,880,5152.38,70.1,4
CUST01535,33,Female,Bachelor,Medium-High,Middle East,Mobile,Platinum,Referral,189,35403.35,41.1,12
CUST01536,33,Male,Bachelor,Medium,North America,Mobile,Platinum,Referral,701,62922.4,37.6,11
CUST01537,42,Male,Associate,Medium-High,Europe,Desktop,Platinum,Paid Search,80,51885.46,62.7,12
CUST01538,31,Male,Master,High,North America,Desktop,Silver,Social Media,48,13040.49,94.2,2
CUST01539,35,Female,Bachelor,Medium-Low,Europe,Tablet,Bronze,Organic Search,276,2644.28,50.4,4
CUST01540,23,Female,Bachelor,Medium-Low,Middle East,Desktop,Silver,Social Media,275,12571.37,63.8,4
CUST01541,42,Female,Master,Medium-Low,Latin America,Desktop,Gold,Email,182,13942.27,69.1,3
CUST01542,39,Non-binary,Master,Medium-High,Europe,Desktop,Silver,Social Media,265,27320.56,42.4,5
CUST01543,47,Female,Bachelor,Medium-Low,Europe,Desktop,Gold,Email,484,6974.79,53.1,8
CUST01544,38,Female,High School,Low,Europe,Desktop,Bronze,Organic Search,69,2396.42,88.6,3
CUST01545,38,Female,High School,Medium-High,Asia-Pacific,Desktop,Gold,Referral,193,20652.7,37.5,9
CUST01546,39,Female,High School,Medium-High,Europe,Desktop,Gold,Paid Search,52,41548.22,73.6,8
CUST01547,30,Male,Master,Medium,North America,Tablet,Bronze,Email,76,2923.86,67.7,2
CUST01548,44,Male,Associate,Medium-High,North America,Mobile,Silver,Social Media,370,6931.06,99.5,3
CUST01549,34,Male,Bachelor,Medium-High,North America,Desktop,Bronze,Direct,522,7371.15,54.9,1
CUST01550,41,Male,Master,Medium-High,Europe,Mobile,Platinum,Paid Search,605,17421.1,31.0,7
CUST01551,29,Female,Master,Medium,North America,Desktop,Bronze,Organic Search,85,16068.69,36.1,2
CUST01552,27,Female,Associate,Medium-Low,Europe,Mobile,Silver,Email,626,5850.42,53.3,2
CUST01553,33,Female,High School,Medium,North America,Mobile,Bronze,Organic Search,821,6526.47,86.0,4
CUST01554,37,Female,Bachelor,Medium-Low,Asia-Pacific,Desktop,Silver,Paid Search,1095,12731.65,33.2,6
CUST01555,40,Non-binary,PhD,Medium,Asia-Pacific,Mobile,Platinum,Social Media,131,41894.18,74.8,9
CUST01556,45,Male,Master,Medium,Europe,Tablet,Platinum,Social Media,72,8485.13,65.2,12
CUST01557,46,Female,High School,Medium-Low,North America,Desktop,Gold,Social Media,988,29276.15,57.4,7
CUST01558,29,Male,High School,Medium-High,North America,Mobile,Gold,Email,702,7278.36,98.9,10
CUST01559,42,Female,Master,Medium-High,North America,Tablet,Platinum,Organic Search,553,29299.83,74.8,10
CUST01560,27,Female,High School,Medium,Europe,Mobile,Bronze,Organic Search,716,6535.32,80.2,2
CUST01561,39,Male,Bachelor,Medium,North America,Mobile,Gold,Social Media,316,11848.79,85.9,6
CUST01562,31,Male,Bachelor,Medium,North America,Mobile,Silver,Organic Search,339,31362.68,69.1,3
CUST01563,54,Female,Bachelor,Medium-High,North America,Desktop,Gold,Organic Search,989,38637.58,54.4,9
CUST01564,44,Female,Bachelor,Low,North America,Mobile,Bronze,Social Media,107,10054.28,71.1,1
CUST01565,35,Female,Associate,Medium-Low,Latin America,Mobile,Silver,Display Ads,464,3160.68,64.4,2
CUST01566,42,Female,Associate,High,Europe,Mobile,Platinum,Social Media,111,15810.8,81.7,13
CUST01567,45,Male,Bachelor,Medium-High,Asia-Pacific,Mobile,Gold,Email,316,34995.52,43.9,8
CUST01568,42,Female,Master,Medium-Low,North America,Desktop,Silver,Social Media,64,3058.08,60.7,3
CUST01569,47,Female,Master,High,Asia-Pacific,Mobile,Gold,Social Media,235,5845.14,81.5,8
CUST01570,40,Male,Associate,Medium,Middle East,Mobile,Silver,Social Media,797,7812.95,69.9,5
CUST01571,41,Male,High School,Medium,North America,Mobile,Gold,Direct,740,11422.37,31.4,7
CUST01572,45,Female,Associate,Medium-High,Europe,Desktop,Platinum,Referral,505,55609.16,98.6,11
CUST01573,46,Male,Bachelor,Medium-High,North America,Mobile,Gold,Organic Search,483,27254.17,71.3,6
CUST01574,32,Male,High School,Medium,North America,Desktop,Silver,Social Media,57,11658.81,33.7,4
CUST01575,41,Male,Master,Medium,North America,Mobile,Silver,Referral,460,4079.09,86.0,2
CUST01576,33,Female,Master,Medium,Middle East,Mobile,Bronze,Social Media,142,2332.77,33.9,1
CUST01577,36,Male,Bachelor,Low,Asia-Pacific,Mobile,Bronze,Direct,1095,3921.94,70.2,1
CUST01578,36,Male,Master,Medium,Europe,Mobile,Silver,Referral,400,2351.66,56.1,2
CUST01579,42,Male,Master,High,North America,Desktop,Platinum,Referral,17,25381.72,32.1,14
CUST01580,22,Male,Bachelor,Medium,North America,Desktop,Gold,Organic Search,124,19078.82,48.7,5
CUST01581,48,Male,Bachelor,Medium-High,Latin America,Tablet,Gold,Social Media,381,11502.79,38.6,6
CUST01582,39,Female,Bachelor,Medium,Europe,Desktop,Gold,Social Media,283,4731.67,75.8,9
CUST01583,36,Male,Master,Medium,Europe,Mobile,Silver,Organic Search,949,11489.9,35.2,1
CUST01584,40,Female,Master,Medium-Low,Asia-Pacific,Mobile,Bronze,Paid Search,539,11621.44,49.8,1
CUST01585,31,Male,High School,High,Europe,Mobile,Bronze,Direct,17,3825.2,57.1,1
CUST01586,36,Female,PhD,Medium,Middle East,Desktop,Bronze,Email,1080,7819.37,46.7,1
CUST01587,44,Male,Bachelor,Medium-High,North America,Mobile,Bronze,Email,1095,3919.22,67.2,3
CUST01588,30,Female,Bachelor,Medium,Europe,Mobile,Bronze,Direct,954,4508.99,46.4,3
CUST01589,26,Male,High School,Medium,Middle East,Mobile,Bronze,Display Ads,153,2508.29,56.8,2
CUST01590,47,Male,Associate,Medium-High,Asia-Pacific,Desktop,Silver,Social Media,460,1845.65,37.9,2
CUST01591,42,Female,Master,Medium,North America,Mobile,Bronze,Direct,516,9573.7,47.3,2
CUST01592,41,Female,Bachelor,Medium,Latin America,Desktop,Gold,Email,135,21911.63,53.7,7
CUST01593,31,Non-binary,Bachelor,Medium,Asia-Pacific,Mobile,Gold,Referral,287,21112.14,50.0,14
CUST01594,39,Male,Master,Medium,Europe,Mobile,Silver,Organic Search,173,10030.49,45.0,3
CUST01595,28,Non-binary,Bachelor,Medium,Latin America,Desktop,Bronze,Paid Search,1095,1987.34,93.1,0
CUST01596,47,Male,Master,Medium,Middle East,Desktop,Silver,Social Media,60,13375.48,91.2,4
CUST01597,37,Female,PhD,Medium-High,North America,Mobile,Silver,Social Media,91,5442.56,54.9,4
CUST01598,48,Female,Master,Medium,North America,Mobile,Gold,Organic Search,208,99860.89,88.6,6
CUST01599,30,Female,Master,Medium-High,Asia-Pacific,Mobile,Platinum,Display Ads,381,16687.5,43.0,16
CUST01600,33,Male,Bachelor,Medium-High,Middle East,Mobile,Silver,Paid Search,27,6974.3,91.9,4
CUST01601,39,Male,Associate,Medium-High,Europe,Tablet,Platinum,Display Ads,120,60084.37,88.1,8
CUST01602,36,Male,Associate,Medium-Low,Europe,Desktop,Silver,Email,285,17006.23,80.3,7
CUST01603,40,Male,Bachelor,Medium-High,Europe,Desktop,Gold,Email,1095,21275.61,40.3,7
CUST01604,35,Female,High School,Medium,Latin America,Desktop,Silver,Direct,1095,7357.71,54.0,4
CUST01605,35,Female,Master,Medium,Latin America,Desktop,Gold,Paid Search,96,6923.68,95.0,6
CUST01606,33,Female,Master,Medium-Low,Latin America,Desktop,Bronze,Email,46,6020.18,35.2,2
CUST01607,39,Female,Bachelor,High,North America,Desktop,Silver,Display Ads,154,6738.59,73.4,9
CUST01608,41,Female,High School,Medium-Low,North America,Mobile,Silver,Referral,96,12724.76,90.2,4
CUST01609,26,Female,Master,Medium,North America,Mobile,Bronze,Social Media,482,4012.31,58.8,2
CUST01610,31,Male,Master,Medium,Asia-Pacific,Desktop,Silver,Email,160,4451.11,64.7,1
CUST01611,33,Male,High School,Medium-Low,North America,Mobile,Bronze,Social Media,195,2876.82,52.9,0
CUST01612,34,Male,High School,Medium-Low,Asia-Pacific,Mobile,Bronze,Organic Search,616,4285.17,84.2,1
CUST01613,43,Male,PhD,Medium-High,North America,Mobile,Platinum,Social Media,946,72220.12,68.1,11
CUST01614,34,Female,PhD,Medium-Low,Europe,Desktop,Gold,Direct,77,8384.36,54.5,6
CUST01615,46,Male,Bachelor,Medium,North America,Mobile,Gold,Organic Search,77,22196.67,49.2,7
CUST01616,42,Male,Master,Medium,Europe,Desktop,Platinum,Referral,155,31080.14,54.6,14
CUST01617,33,Female,Associate,Medium-High,Asia-Pacific,Mobile,Bronze,Social Media,20,4282.04,50.3,1
CUST01618,31,Non-binary,Bachelor,Medium-Low,Europe,Mobile,Bronze,Paid Search,196,5482.88,90.0,1
CUST01619,42,Male,Bachelor,Medium,North America,Mobile,Gold,Direct,245,4840.25,97.5,11
