SessionID,CustomerID,CampaignID,VisitDateTime,VisitDate,Device,Browser,TrafficSource,SessionDuration,PagesViewed,Bounce,Converted,RevenueGenerated,IsWeekend,IsEngaged
SES012452,CUST02944,CAM003371,2025-05-25 23:20:00,2025-05-25,Tablet,Safari,Organic,165.21,2,0,0,0.0,1,0
SES012453,CUST02108,CAM004898,2026-01-05 07:55:00,2026-01-05,Mobile,Chrome,Direct,400.82,1,0,0,0.0,0,0
SES012454,CUST03200,CAM002525,2025-09-23 08:33:00,2025-09-23,Mobile,Chrome,Social,10.0,1,0,0,0.0,0,0
SES012455,CUST04129,CAM002292,2025-04-15 11:50:00,2025-04-15,Mobile,Firefox,Social,15.36,1,0,1,152.44,0,0
SES012456,CUST00486,CAM007984,2025-06-16 01:16:00,2025-06-16,Mobile,Safari,Paid,248.0,1,0,0,0.0,0,0
SES012457,CUST00225,CAM002764,2026-06-24 07:21:00,2026-06-24,Mobile,Edge,Organic,107.97,4,0,0,0.0,0,1
SES012458,CUST01598,CAM003792,2025-01-02 12:57:00,2025-01-02,Mobile,Edge,Paid,161.02,1,1,0,0.0,0,0
SES012459,CUST03198,CAM003937,2026-05-17 00:08:00,2026-05-17,Mobile,Firefox,Organic,58.17,1,1,0,0.0,1,0
SES012460,CUST00488,CAM002431,2025-07-26 00:30:00,2025-07-26,Desktop,Chrome,Social,403.1,1,1,0,0.0,1,0
SES012461,CUST04513,CAM008726,2025-04-12 23:07:00,2025-04-12,Desktop,Safari,Paid,158.31,4,0,1,150.83,1,1
SES012462,CUST00391,CAM004387,2025-02-12 00:33:00,2025-02-12,Mobile,Firefox,Direct,126.06,1,0,1,736.1,0,0
SES012463,CUST00041,CAM006912,2026-01-23 20:49:00,2026-01-23,Mobile,Safari,Organic,191.11,3,0,1,812.02,0,1
SES012464,CUST00544,CAM005811,2025-10-09 14:15:00,2025-10-09,Desktop,Edge,Direct,72.73,3,0,1,434.51,0,1
SES012465,CUST03116,CAM001816,2026-04-03 05:41:00,2026-04-03,Tablet,Safari,Social,37.58,2,0,0,0.0,0,0
SES012466,CUST02189,CAM000905,2025-10-15 05:34:00,2025-10-15,Desktop,Safari,Organic,136.05,4,0,1,318.24,0,1
SES012467,CUST03197,CAM008190,2025-03-09 18:15:00,2025-03-09,Mobile,Chrome,Referral,97.5,1,0,0,0.0,1,0
SES012468,CUST03367,CAM000800,2025-10-24 01:35:00,2025-10-24,Mobile,Chrome,Paid,65.31,1,0,0,0.0,0,0
SES012469,CUST02673,CAM009261,2025-12-24 00:14:00,2025-12-24,Mobile,Chrome,Social,249.65,3,1,0,0.0,0,0
SES012470,CUST04415,CAM005694,2025-06-03 18:23:00,2025-06-03,Desktop,Chrome,Direct,450.73,11,0,0,0.0,0,1
SES012471,CUST04804,CAM009310,2025-08-26 00:05:00,2025-08-26,Mobile,Chrome,Paid,96.56,1,1,0,0.0,0,0
SES012472,CUST01204,CAM006115,2026-01-09 08:49:00,2026-01-09,Mobile,Chrome,Paid,403.28,5,1,0,0.0,0,0
SES012473,CUST00748,CAM002450,2026-05-02 12:58:00,2026-05-02,Desktop,Chrome,Direct,412.91,3,0,0,0.0,1,1
SES012474,CUST04514,CAM001743,2025-07-21 13:48:00,2025-07-21,Tablet,Chrome,Social,286.33,2,1,0,0.0,0,0
SES012475,CUST04611,CAM006838,2026-03-16 17:58:00,2026-03-16,Mobile,Firefox,Social,133.09,2,0,0,0.0,0,0
SES012476,CUST04276,CAM000807,2025-07-17 19:11:00,2025-07-17,Desktop,Chrome,Organic,243.67,2,1,0,0.0,0,0
SES012477,CUST00787,CAM003087,2026-02-05 09:41:00,2026-02-05,Tablet,Safari,Organic,117.66,1,0,0,0.0,0,0
SES012478,CUST00808,CAM002288,2026-03-14 08:24:00,2026-03-14,Tablet,Chrome,Social,115.49,2,0,0,0.0,1,0
SES012479,CUST02998,CAM008849,2025-02-23 04:13:00,2025-02-23,Mobile,Chrome,Social,60.35,2,1,0,0.0,1,0
SES012480,CUST00291,CAM007312,2026-07-17 09:46:00,2026-07-17,Desktop,Chrome,Organic,96.42,1,0,0,0.0,0,0
SES012481,CUST01329,CAM008263,2026-01-08 21:21:00,2026-01-08,Mobile,Edge,Paid,240.7,1,0,0,0.0,0,0
SES012482,CUST03872,CAM002888,2026-04-22 22:20:00,2026-04-22,Desktop,Edge,Paid,265.47,3,0,0,0.0,0,1
SES012483,CUST02554,CAM000249,2026-04-22 03:08:00,2026-04-22,Desktop,Safari,Social,463.46,3,0,0,0.0,0,1
SES012484,CUST02071,CAM009218,2025-06-29 20:28:00,2025-06-29,Mobile,Safari,Organic,183.89,1,0,0,0.0,1,0
SES012485,CUST03374,CAM002637,2026-01-13 23:27:00,2026-01-13,Desktop,Safari,Referral,92.46,6,1,0,0.0,0,0
SES012486,CUST04987,CAM009588,2025-01-06 06:15:00,2025-01-06,Mobile,Chrome,Referral,543.7,6,0,0,0.0,0,1
SES012487,CUST04170,CAM000010,2026-07-03 04:52:00,2026-07-03,Mobile,Chrome,Direct,93.39,4,0,0,0.0,0,1
SES012488,CUST01449,CAM000036,2025-04-14 12:26:00,2025-04-14,Mobile,Chrome,Referral,94.91,1,0,0,0.0,0,0
SES012489,CUST02940,CAM007339,2026-02-17 03:09:00,2026-02-17,Desktop,Chrome,Direct,69.33,1,1,0,0.0,0,0
SES012490,CUST00421,CAM004695,2026-01-18 20:50:00,2026-01-18,Tablet,Firefox,Paid,348.6,3,0,0,0.0,1,1
SES012491,CUST03599,CAM006925,2025-08-23 11:07:00,2025-08-23,Desktop,Chrome,Referral,34.67,1,1,0,0.0,1,0
SES012492,CUST03947,CAM002186,2025-11-05 09:55:00,2025-11-05,Mobile,Chrome,Referral,276.4,4,0,0,0.0,0,1
SES012493,CUST00195,CAM008396,2025-09-08 16:05:00,2025-09-08,Desktop,Safari,Paid,473.42,5,0,0,0.0,0,1
SES012494,CUST01689,CAM004142,2025-10-06 18:09:00,2025-10-06,Mobile,Firefox,Organic,29.92,1,1,1,111.45,0,0
SES012495,CUST03171,CAM003497,2025-12-22 07:51:00,2025-12-22,Tablet,Chrome,Direct,79.85,1,1,1,83.4,0,0
SES012496,CUST04526,CAM005412,2025-03-26 04:16:00,2025-03-26,Tablet,Chrome,Paid,156.81,3,0,0,0.0,0,1
SES012497,CUST02115,CAM001806,2025-03-24 06:11:00,2025-03-24,Tablet,Safari,Paid,575.43,12,0,0,0.0,0,1
SES012498,CUST00974,CAM000765,2026-06-19 03:07:00,2026-06-19,Desktop,Chrome,Paid,230.03,1,0,0,0.0,0,0
SES012499,CUST01651,CAM008537,2025-01-27 11:11:00,2025-01-27,Mobile,Chrome,Paid,355.7,2,0,0,0.0,0,0
SES012500,CUST01214,CAM008048,2025-06-04 13:00:00,2025-06-04,Mobile,Safari,Referral,352.21,1,0,0,0.0,0,0
SES012501,CUST02160,CAM001985,2025-03-26 06:30:00,2025-03-26,Mobile,Chrome,Social,198.82,4,0,0,0.0,0,1
SES012502,CUST02118,CAM001989,2026-03-03 09:29:00,2026-03-03,Mobile,Safari,Paid,160.61,1,1,0,0.0,0,0
SES012503,CUST00444,CAM006503,2026-01-28 00:32:00,2026-01-28,Mobile,Safari,Paid,82.47,1,1,0,0.0,0,0
SES012504,CUST04445,CAM001566,2026-03-18 03:41:00,2026-03-18,Mobile,Firefox,Paid,314.63,5,0,0,0.0,0,1
SES012505,CUST02223,CAM007354,2026-07-15 22:52:00,2026-07-15,Desktop,Chrome,Social,232.43,2,0,1,665.49,0,0
SES012506,CUST01625,CAM002025,2025-12-08 19:32:00,2025-12-08,Desktop,Chrome,Direct,600.0,11,0,1,198.03,0,1
SES012507,CUST03026,CAM002804,2025-06-25 10:53:00,2025-06-25,Mobile,Chrome,Paid,10.0,4,0,0,0.0,0,0
SES012508,CUST01643,CAM009116,2026-04-05 10:23:00,2026-04-05,Mobile,Chrome,Social,488.6,2,0,0,0.0,1,0
SES012509,CUST01661,CAM006828,2025-05-09 18:07:00,2025-05-09,Desktop,Firefox,Direct,157.84,3,0,0,0.0,0,1
SES012510,CUST04427,CAM007306,2026-07-12 19:36:00,2026-07-12,Tablet,Safari,Social,322.88,1,1,0,0.0,1,0
SES012511,CUST00910,CAM009346,2025-05-30 23:53:00,2025-05-30,Desktop,Chrome,Referral,331.18,2,1,0,0.0,0,0
SES012512,CUST00167,CAM007411,2025-05-12 21:22:00,2025-05-12,Mobile,Chrome,Direct,71.13,1,1,0,0.0,0,0
SES012513,CUST00464,CAM005188,2026-08-14 17:40:00,2026-08-14,Desktop,Safari,Paid,100.67,4,0,0,0.0,0,1
SES012514,CUST00901,CAM000292,2025-04-27 00:05:00,2025-04-27,Desktop,Firefox,Direct,175.83,4,0,0,0.0,1,1
SES012515,CUST01374,CAM003379,2025-01-21 19:18:00,2025-01-21,Mobile,Safari,Direct,124.9,1,1,0,0.0,0,0
SES012516,CUST03862,CAM003482,2026-05-07 12:07:00,2026-05-07,Mobile,Safari,Social,262.97,1,0,0,0.0,0,0
SES012517,CUST01674,CAM006821,2025-01-25 00:32:00,2025-01-25,Mobile,Firefox,Social,10.0,2,0,0,0.0,1,0
SES012518,CUST02271,CAM006949,2025-10-25 05:20:00,2025-10-25,Mobile,Firefox,Direct,182.8,7,0,0,0.0,1,1
SES012519,CUST03625,CAM003734,2025-06-28 06:59:00,2025-06-28,Mobile,Safari,Direct,163.89,2,0,0,0.0,1,0
SES012520,CUST04733,CAM002072,2026-06-10 05:00:00,2026-06-10,Tablet,Chrome,Referral,110.67,1,0,0,0.0,0,0
SES012521,CUST03066,CAM004972,2026-07-20 14:19:00,2026-07-20,Desktop,Firefox,Direct,87.36,1,0,1,92.51,0,0
SES012522,CUST04202,CAM005870,2026-07-01 06:19:00,2026-07-01,Mobile,Safari,Social,167.18,1,0,0,0.0,0,0
SES012523,CUST04424,CAM001925,2025-11-18 22:31:00,2025-11-18,Mobile,Chrome,Direct,119.38,1,1,0,0.0,0,0
SES012524,CUST03085,CAM001955,2025-01-01 13:16:00,2025-01-01,Mobile,Chrome,Paid,192.73,6,0,0,0.0,0,1
SES012525,CUST03372,CAM008038,2026-06-11 04:36:00,2026-06-11,Mobile,Firefox,Referral,436.7,4,0,0,0.0,0,1
SES012526,CUST04925,CAM006435,2025-01-11 02:27:00,2025-01-11,Mobile,Chrome,Paid,58.67,2,0,0,0.0,1,0
SES012527,CUST03137,CAM005882,2025-12-07 19:47:00,2025-12-07,Mobile,Chrome,Paid,50.73,2,0,0,0.0,1,0
SES012528,CUST04707,CAM000745,2026-07-20 19:22:00,2026-07-20,Desktop,Chrome,Direct,425.92,3,0,0,0.0,0,1
SES012529,CUST04699,CAM004657,2025-03-28 11:02:00,2025-03-28,Desktop,Firefox,Organic,106.42,1,0,0,0.0,0,0
SES012530,CUST02634,CAM006935,2025-07-21 15:00:00,2025-07-21,Mobile,Chrome,Social,86.69,1,0,0,0.0,0,0
SES012531,CUST02504,CAM003324,2025-11-03 00:56:00,2025-11-03,Mobile,Safari,Organic,173.34,1,1,0,0.0,0,0
SES012532,CUST03792,CAM009000,2025-11-20 00:36:00,2025-11-20,Mobile,Firefox,Paid,58.71,1,0,0,0.0,0,0
SES012533,CUST04770,CAM003156,2025-06-03 14:07:00,2025-06-03,Mobile,Firefox,Direct,420.94,5,0,0,0.0,0,1
SES012534,CUST02689,CAM000181,2025-06-26 04:06:00,2025-06-26,Desktop,Chrome,Direct,43.04,1,1,0,0.0,0,0
SES012535,CUST00645,CAM004584,2026-07-05 14:28:00,2026-07-05,Tablet,Safari,Paid,61.83,2,0,0,0.0,1,0
SES012536,CUST01605,CAM003694,2025-11-20 02:59:00,2025-11-20,Desktop,Firefox,Organic,102.21,1,0,0,0.0,0,0
SES012537,CUST01887,CAM009782,2026-04-21 00:32:00,2026-04-21,Mobile,Chrome,Paid,55.54,2,1,0,0.0,0,0
SES012538,CUST01306,CAM001719,2025-11-29 15:03:00,2025-11-29,Mobile,Safari,Organic,60.77,1,0,0,0.0,1,0
SES012539,CUST00207,CAM000664,2025-12-14 05:37:00,2025-12-14,Desktop,Chrome,Direct,393.93,4,0,0,0.0,1,1
SES012540,CUST00709,CAM001211,2025-09-27 23:53:00,2025-09-27,Desktop,Chrome,Organic,157.16,2,1,0,0.0,1,0
SES012541,CUST02448,CAM008463,2026-08-12 09:22:00,2026-08-12,Desktop,Firefox,Organic,39.51,3,0,0,0.0,0,0
SES012542,CUST03212,CAM003240,2025-12-29 08:37:00,2025-12-29,Mobile,Chrome,Organic,59.48,1,0,0,0.0,0,0
SES012543,CUST02285,CAM009064,2026-08-13 11:52:00,2026-08-13,Mobile,Edge,Social,218.41,3,0,0,0.0,0,1
SES012544,CUST00124,CAM002925,2026-03-07 21:35:00,2026-03-07,Mobile,Safari,Paid,74.21,1,0,0,0.0,1,0
SES012545,CUST04435,CAM001903,2025-04-22 06:03:00,2025-04-22,Desktop,Chrome,Organic,303.56,5,1,1,316.45,0,0
SES012546,CUST02822,CAM008036,2026-03-03 02:04:00,2026-03-03,Mobile,Chrome,Referral,90.19,4,0,1,130.62,0,1
SES012547,CUST01267,CAM004764,2026-05-22 18:26:00,2026-05-22,Mobile,Firefox,Organic,93.53,2,0,0,0.0,0,0
SES012548,CUST01503,CAM004952,2025-02-23 16:36:00,2025-02-23,Desktop,Chrome,Social,204.72,4,0,0,0.0,1,1
SES012549,CUST03012,CAM002654,2026-04-06 18:34:00,2026-04-06,Mobile,Chrome,Organic,210.97,3,0,0,0.0,0,1
SES012550,CUST02692,CAM001409,2025-07-05 20:32:00,2025-07-05,Mobile,Safari,Paid,27.25,1,1,0,0.0,1,0
SES012551,CUST00966,CAM000038,2025-08-17 13:53:00,2025-08-17,Desktop,Chrome,Paid,315.63,5,1,0,0.0,1,0
SES012552,CUST01084,CAM005832,2026-03-16 06:02:00,2026-03-16,Desktop,Safari,Social,178.98,2,0,0,0.0,0,0
SES012553,CUST04799,CAM002326,2026-06-17 08:39:00,2026-06-17,Mobile,Firefox,Direct,102.23,2,0,0,0.0,0,0
SES012554,CUST03881,CAM007980,2026-06-18 22:34:00,2026-06-18,Mobile,Chrome,Direct,107.63,1,1,0,0.0,0,0
SES012555,CUST02905,CAM000875,2025-07-20 22:17:00,2025-07-20,Desktop,Chrome,Direct,600.0,6,0,0,0.0,1,1
SES012556,CUST00465,CAM003751,2025-08-01 06:23:00,2025-08-01,Mobile,Chrome,Paid,196.72,3,0,0,0.0,0,1
SES012557,CUST01943,CAM007255,2026-03-23 11:08:00,2026-03-23,Mobile,Chrome,Social,303.44,4,0,0,0.0,0,1
SES012558,CUST03945,CAM005283,2026-04-23 17:26:00,2026-04-23,Desktop,Chrome,Paid,68.51,2,1,1,336.68,0,0
SES012559,CUST02827,CAM006981,2025-03-22 23:51:00,2025-03-22,Desktop,Firefox,Direct,342.39,4,0,0,0.0,1,1
SES012560,CUST01988,CAM005273,2026-07-31 23:43:00,2026-07-31,Desktop,Firefox,Paid,353.71,4,0,1,410.84,0,1
SES012561,CUST04227,CAM000211,2026-04-04 02:23:00,2026-04-04,Mobile,Firefox,Organic,104.71,1,0,0,0.0,1,0
SES012562,CUST03002,CAM004685,2026-04-05 00:09:00,2026-04-05,Mobile,Firefox,Organic,87.45,1,1,0,0.0,1,0
SES012563,CUST01103,CAM001627,2025-02-13 14:41:00,2025-02-13,Desktop,Chrome,Organic,171.98,2,0,0,0.0,0,0
SES012564,CUST04934,CAM002337,2026-08-04 23:11:00,2026-08-04,Mobile,Firefox,Paid,272.08,1,1,0,0.0,0,0
SES012565,CUST03252,CAM007548,2026-04-04 18:31:00,2026-04-04,Desktop,Safari,Organic,234.69,2,1,0,0.0,1,0
SES012566,CUST00207,CAM006216,2026-02-27 18:26:00,2026-02-27,Mobile,Edge,Referral,247.0,3,0,0,0.0,0,1
SES012567,CUST01846,CAM002139,2025-03-08 13:27:00,2025-03-08,Mobile,Chrome,Paid,55.01,2,0,0,0.0,1,0
SES012568,CUST03808,CAM007878,2026-04-10 06:01:00,2026-04-10,Desktop,Safari,Paid,105.9,2,1,0,0.0,0,0
SES012569,CUST02979,CAM005362,2026-08-05 18:56:00,2026-08-05,Mobile,Safari,Direct,13.43,3,0,0,0.0,0,0
SES012570,CUST00148,CAM000165,2025-07-17 17:37:00,2025-07-17,Desktop,Firefox,Social,316.84,5,0,0,0.0,0,1
SES012571,CUST01717,CAM005530,2026-01-07 05:51:00,2026-01-07,Desktop,Edge,Organic,395.22,5,0,0,0.0,0,1
SES012572,CUST03375,CAM000314,2025-11-05 20:52:00,2025-11-05,Mobile,Chrome,Direct,211.69,1,0,0,0.0,0,0
SES012573,CUST00034,CAM007042,2026-04-15 00:18:00,2026-04-15,Tablet,Chrome,Social,159.71,2,0,0,0.0,0,0
SES012574,CUST01892,CAM001623,2026-01-25 21:48:00,2026-01-25,Desktop,Chrome,Social,328.33,3,1,0,0.0,1,0
SES012575,CUST03603,CAM008056,2025-04-21 14:27:00,2025-04-21,Mobile,Chrome,Direct,47.58,4,0,0,0.0,0,0
SES012576,CUST02013,CAM000750,2026-03-12 19:01:00,2026-03-12,Mobile,Chrome,Social,116.74,1,1,0,0.0,0,0
SES012577,CUST02551,CAM008807,2025-05-21 15:50:00,2025-05-21,Mobile,Safari,Organic,240.78,1,0,0,0.0,0,0
SES012578,CUST03408,CAM009984,2025-07-26 20:28:00,2025-07-26,Mobile,Safari,Paid,118.28,2,0,0,0.0,1,0
SES012579,CUST00115,CAM007290,2025-01-02 05:10:00,2025-01-02,Mobile,Firefox,Paid,264.72,3,0,0,0.0,0,1
SES012580,CUST04306,CAM009603,2025-04-20 19:04:00,2025-04-20,Mobile,Chrome,Direct,49.72,1,0,0,0.0,1,0
SES012581,CUST01067,CAM000808,2026-04-06 17:13:00,2026-04-06,Mobile,Chrome,Social,112.44,1,0,0,0.0,0,0
SES012582,CUST02665,CAM005954,2025-02-14 02:18:00,2025-02-14,Desktop,Firefox,Referral,132.74,1,0,0,0.0,0,0
SES012583,CUST03322,CAM003947,2025-02-07 18:05:00,2025-02-07,Desktop,Safari,Organic,159.39,3,1,0,0.0,0,0
SES012584,CUST04826,CAM007293,2026-02-27 10:47:00,2026-02-27,Desktop,Edge,Direct,151.08,5,0,0,0.0,0,1
SES012585,CUST04952,CAM005814,2025-01-23 02:51:00,2025-01-23,Desktop,Chrome,Organic,26.76,1,0,1,23.01,0,0
SES012586,CUST03649,CAM005211,2026-03-11 14:31:00,2026-03-11,Desktop,Chrome,Organic,275.32,2,1,0,0.0,0,0
SES012587,CUST00352,CAM008032,2026-07-25 09:56:00,2026-07-25,Mobile,Firefox,Referral,14.54,1,1,0,0.0,1,0
SES012588,CUST04413,CAM001150,2025-05-19 13:55:00,2025-05-19,Tablet,Chrome,Paid,235.43,2,0,0,0.0,0,0
SES012589,CUST02778,CAM008984,2026-01-15 13:35:00,2026-01-15,Mobile,Safari,Paid,77.91,3,0,1,210.24,0,1
SES012590,CUST02060,CAM005428,2026-04-27 04:18:00,2026-04-27,Desktop,Chrome,Direct,314.36,5,0,0,0.0,0,1
SES012591,CUST02085,CAM009370,2025-05-30 14:02:00,2025-05-30,Desktop,Safari,Social,460.54,5,0,1,348.32,0,1
SES012592,CUST02556,CAM004652,2026-04-01 05:08:00,2026-04-01,Mobile,Safari,Social,50.2,5,0,0,0.0,0,0
SES012593,CUST03279,CAM005286,2026-05-16 09:53:00,2026-05-16,Desktop,Chrome,Paid,228.05,6,0,0,0.0,1,1
SES012594,CUST03121,CAM009947,2025-03-18 18:44:00,2025-03-18,Mobile,Chrome,Social,127.37,2,0,0,0.0,0,0
SES012595,CUST04700,CAM001814,2025-01-23 10:50:00,2025-01-23,Mobile,Safari,Direct,55.65,1,1,0,0.0,0,0
SES012596,CUST01616,CAM003492,2025-12-25 11:13:00,2025-12-25,Desktop,Chrome,Organic,252.82,3,0,0,0.0,0,1
SES012597,CUST00500,CAM002191,2025-10-15 00:02:00,2025-10-15,Mobile,Chrome,Paid,88.44,2,0,0,0.0,0,0
SES012598,CUST02571,CAM008308,2026-06-25 05:30:00,2026-06-25,Desktop,Safari,Organic,235.77,4,0,1,235.65,0,1
SES012599,CUST00057,CAM005282,2026-05-08 11:24:00,2026-05-08,Tablet,Chrome,Organic,36.74,1,1,0,0.0,0,0
SES012600,CUST03697,CAM005265,2026-04-02 14:24:00,2026-04-02,Mobile,Chrome,Direct,370.43,3,1,0,0.0,0,0
SES012601,CUST04628,CAM003503,2026-08-13 18:11:00,2026-08-13,Mobile,Chrome,Organic,148.08,3,0,1,41.84,0,1
SES012602,CUST01155,CAM009033,2025-06-11 20:17:00,2025-06-11,Mobile,Firefox,Direct,177.19,3,0,0,0.0,0,1
SES012603,CUST03150,CAM009747,2025-09-30 23:58:00,2025-09-30,Mobile,Safari,Paid,234.19,5,1,0,0.0,0,0
SES012604,CUST02789,CAM000881,2025-01-28 19:23:00,2025-01-28,Mobile,Chrome,Organic,89.54,3,1,0,0.0,0,0
SES012605,CUST01138,CAM007416,2025-09-23 03:55:00,2025-09-23,Mobile,Chrome,Referral,34.51,1,0,0,0.0,0,0
SES012606,CUST00416,CAM007364,2026-05-22 00:26:00,2026-05-22,Mobile,Chrome,Social,279.84,1,0,0,0.0,0,0
SES012607,CUST01983,CAM004540,2026-02-17 05:23:00,2026-02-17,Mobile,Chrome,Organic,15.02,4,0,1,114.41,0,0
SES012608,CUST04848,CAM005709,2026-01-11 19:43:00,2026-01-11,Desktop,Firefox,Referral,413.92,3,1,0,0.0,1,0
SES012609,CUST01516,CAM006281,2025-01-10 16:08:00,2025-01-10,Mobile,Edge,Referral,50.65,1,0,0,0.0,0,0
SES012610,CUST00429,CAM005319,2026-01-18 21:15:00,2026-01-18,Mobile,Chrome,Organic,54.85,1,1,0,0.0,1,0
SES012611,CUST02359,CAM002324,2025-08-09 15:30:00,2025-08-09,Tablet,Chrome,Organic,65.81,2,1,0,0.0,1,0
SES012612,CUST00589,CAM002262,2026-04-29 17:27:00,2026-04-29,Desktop,Firefox,Organic,66.04,1,1,0,0.0,0,0
SES012613,CUST04394,CAM009596,2026-06-06 16:18:00,2026-06-06,Mobile,Chrome,Direct,19.8,2,0,0,0.0,1,0
SES012614,CUST01529,CAM009151,2025-05-21 18:11:00,2025-05-21,Mobile,Chrome,Paid,91.97,1,0,0,0.0,0,0
SES012615,CUST00131,CAM006354,2025-07-17 13:12:00,2025-07-17,Mobile,Chrome,Social,151.52,3,0,0,0.0,0,1
SES012616,CUST02348,CAM009914,2026-07-18 18:57:00,2026-07-18,Mobile,Chrome,Referral,173.8,2,1,0,0.0,1,0
SES012617,CUST03186,CAM001963,2025-11-03 10:34:00,2025-11-03,Mobile,Safari,Paid,203.43,1,0,0,0.0,0,0
SES012618,CUST02644,CAM006086,2026-08-02 14:46:00,2026-08-02,Desktop,Chrome,Referral,90.26,1,0,0,0.0,1,0
SES012619,CUST01155,CAM005273,2025-05-21 00:15:00,2025-05-21,Desktop,Safari,Paid,340.49,7,0,1,177.54,0,1
SES012620,CUST02621,CAM004828,2025-08-04 09:21:00,2025-08-04,Tablet,Chrome,Social,144.08,1,0,0,0.0,0,0
SES012621,CUST02425,CAM002317,2025-05-31 05:53:00,2025-05-31,Desktop,Chrome,Paid,13.17,2,0,0,0.0,1,0
SES012622,CUST04632,CAM008059,2026-04-26 11:26:00,2026-04-26,Desktop,Safari,Organic,232.08,6,0,1,110.56,1,1
SES012623,CUST01862,CAM001124,2025-03-29 18:37:00,2025-03-29,Mobile,Chrome,Referral,146.07,3,0,0,0.0,1,1
SES012624,CUST04901,CAM000794,2026-01-17 17:05:00,2026-01-17,Mobile,Chrome,Direct,136.71,2,0,0,0.0,1,0
SES012625,CUST04609,CAM008122,2025-10-12 13:30:00,2025-10-12,Desktop,Chrome,Social,526.52,6,0,0,0.0,1,1
SES012626,CUST03209,CAM007397,2025-01-17 19:27:00,2025-01-17,Mobile,Firefox,Referral,325.1,2,0,0,0.0,0,0
SES012627,CUST02595,CAM004432,2025-08-03 06:40:00,2025-08-03,Tablet,Chrome,Direct,87.77,2,0,0,0.0,1,0
SES012628,CUST02274,CAM002781,2025-07-06 11:23:00,2025-07-06,Desktop,Safari,Direct,295.68,4,0,0,0.0,1,1
SES012629,CUST03990,CAM003237,2025-12-16 04:52:00,2025-12-16,Desktop,Firefox,Paid,218.61,3,0,0,0.0,0,1
SES012630,CUST02976,CAM007706,2025-02-06 07:27:00,2025-02-06,Mobile,Chrome,Social,60.87,1,1,0,0.0,0,0
SES012631,CUST01221,CAM006115,2026-05-22 20:01:00,2026-05-22,Mobile,Safari,Organic,143.34,2,0,0,0.0,0,0
SES012632,CUST04152,CAM007802,2026-08-06 05:33:00,2026-08-06,Desktop,Chrome,Organic,201.85,1,0,0,0.0,0,0
SES012633,CUST02866,CAM002898,2025-03-15 18:18:00,2025-03-15,Desktop,Safari,Organic,505.17,6,0,0,0.0,1,1
SES012634,CUST02391,CAM004721,2026-04-12 22:51:00,2026-04-12,Mobile,Safari,Organic,253.67,3,0,1,75.9,1,1
SES012635,CUST04685,CAM007056,2025-10-13 15:48:00,2025-10-13,Desktop,Firefox,Organic,126.55,3,0,1,215.42,0,1
SES012636,CUST03516,CAM004769,2025-05-17 15:30:00,2025-05-17,Tablet,Chrome,Social,12.3,1,1,1,136.54,1,0
SES012637,CUST00175,CAM003391,2026-02-12 01:48:00,2026-02-12,Mobile,Chrome,Referral,217.53,3,0,0,0.0,0,1
SES012638,CUST01917,CAM002730,2025-09-13 09:22:00,2025-09-13,Mobile,Safari,Organic,65.83,1,1,0,0.0,1,0
SES012639,CUST04756,CAM007194,2025-11-01 22:59:00,2025-11-01,Tablet,Safari,Direct,82.52,1,1,0,0.0,1,0
SES012640,CUST00079,CAM003808,2026-01-04 15:18:00,2026-01-04,Mobile,Safari,Organic,17.17,1,1,0,0.0,1,0
SES012641,CUST00672,CAM002298,2026-07-22 05:03:00,2026-07-22,Desktop,Safari,Social,127.09,3,1,0,0.0,0,0
SES012642,CUST04688,CAM000145,2025-06-28 13:12:00,2025-06-28,Mobile,Safari,Social,288.92,1,0,0,0.0,1,0
SES012643,CUST03884,CAM001540,2025-09-16 00:23:00,2025-09-16,Desktop,Safari,Paid,378.07,4,0,0,0.0,0,1
SES012644,CUST04824,CAM009140,2025-09-17 15:29:00,2025-09-17,Mobile,Chrome,Paid,44.88,1,0,0,0.0,0,0
SES012645,CUST04307,CAM001242,2025-02-18 13:34:00,2025-02-18,Tablet,Chrome,Referral,162.33,3,1,0,0.0,0,0
SES012646,CUST02975,CAM008572,2026-03-25 19:06:00,2026-03-25,Mobile,Safari,Social,34.53,1,1,0,0.0,0,0
SES012647,CUST04768,CAM005469,2025-03-10 18:27:00,2025-03-10,Mobile,Safari,Organic,168.71,1,0,0,0.0,0,0
SES012648,CUST01038,CAM009833,2025-09-15 18:45:00,2025-09-15,Mobile,Chrome,Paid,154.3,2,0,0,0.0,0,0
SES012649,CUST02506,CAM006562,2025-06-15 03:49:00,2025-06-15,Mobile,Firefox,Social,600.0,4,0,0,0.0,1,1
SES012650,CUST03292,CAM007677,2026-05-12 08:10:00,2026-05-12,Desktop,Safari,Organic,186.07,5,0,0,0.0,0,1
SES012651,CUST00554,CAM003720,2025-02-20 20:18:00,2025-02-20,Mobile,Chrome,Social,122.62,2,1,0,0.0,0,0
SES012652,CUST02647,CAM009121,2025-03-16 10:47:00,2025-03-16,Mobile,Chrome,Referral,212.0,2,0,0,0.0,1,0
SES012653,CUST04805,CAM007868,2025-04-25 00:22:00,2025-04-25,Mobile,Firefox,Direct,65.27,2,0,0,0.0,0,0
SES012654,CUST01924,CAM003671,2025-06-27 14:14:00,2025-06-27,Mobile,Chrome,Organic,116.68,8,0,0,0.0,0,1
